Question,Answers,Comment,Instructions,Render as
__弔__う，__弔__い,とむら,弔 → JPDB Kanji Freq: 2537,漢字の読みを入力してください,Text
__卸__す,おろ,卸 → JPDB Kanji Freq: 2528,漢字の読みを入力してください,Text
__卸__，__卸__商,おろし,卸 → JPDB Kanji Freq: 2528,漢字の読みを入力してください,Text
"麓
山の下のほう。山のすそ。",ふもと,麓 → JPDB Kanji Freq: 2526,漢字の読みを入力してください,Text
__詣__でる，初__詣__,"もうで,もう",詣 → JPDB Kanji Freq: 2514,漢字の読みを入力してください,Text
__謡__う,うた,謡 → JPDB Kanji Freq: 2512,漢字の読みを入力してください,Text
__謡__，素__謡__,うたい,謡 → JPDB Kanji Freq: 2512,漢字の読みを入力してください,Text
__但__し，__但__し書き,ただ,但 → JPDB Kanji Freq: 2507,漢字の読みを入力してください,Text
__繭__，__繭__玉,まゆ,繭 → JPDB Kanji Freq: 2490,漢字の読みを入力してください,Text
"__悼__む
〔文〕人などの死をおしみ、静かに心を痛める。
「友の死を━・故人を━〈ことば／声〉」",いた,悼 → JPDB Kanji Freq: 2482,漢字の読みを入力してください,Text
"__唆__す
相手を煽てたりだましたりして、その気にさせて誘う。特に、悪いほうへ誘うときに使う。
「違法行為を―す」",そそのか,唆 → JPDB Kanji Freq: 2463,漢字の読みを入力してください,Text
"__俵__，米__俵__，__俵__を割る
わら･かやなどを編んで作った、米や穀類･炭などを入れる袋。
「米―を担ぐ」",たわら,俵 → JPDB Kanji Freq: 2459,漢字の読みを入力してください,Text
__遡__る,さかのぼ,遡 → JPDB Kanji Freq: 2435,漢字の読みを入力してください,Text
鯨 :whale:,くじら,鯨 → JPDB Kanji Freq: 2432,漢字の読みを入力してください,Text
薪（焚き木）,たきぎ,薪 → JPDB Kanji Freq: 2429,漢字の読みを入力してください,Text
__愁__える，__愁__い,うれ,愁 → JPDB Kanji Freq: 2422,漢字の読みを入力してください,Text
"__醸__す，__醸__し出す
❶米やムギなどを発酵させて、酒・しょうゆ・みそなどをつくる。醸造する。
❷気分や感じをつくる。",かも,醸 → JPDB Kanji Freq: 2403,漢字の読みを入力してください,Text
__酌__む，__酌__み交わす,く,酌 → JPDB Kanji Freq: 2399,漢字の読みを入力してください,Text
__堤__，__堤__人形,つつみ,堤 → JPDB Kanji Freq: 2398,漢字の読みを入力してください,Text
"__肖__る
①同じようなしあわせを受ける（ことを願う）。
「ご長寿にあやかりたい」
②それに関連づけ（て、幸運や人気を呼ぼうとす）る。
「ドラマにあやかった企画」",あやか,肖 → JPDB Kanji Freq: 2388,漢字の読みを入力してください,Text
"__煎__る，__煎__り豆
水気がなくなるまで火にあぶってこがす。",い,煎 → JPDB Kanji Freq: 2381,漢字の読みを入力してください,Text
"__倣__う
すでにある物事をまねてそのとおりにする。手本としてまねる。",なら,倣 → JPDB Kanji Freq: 2363,漢字の読みを入力してください,Text
"__凹__む
①（おしたりたたいたりされて）平らな表面の一部が、少し〈中／おく〉にはいりこむ。
「地面が━・けられてへこんだドア」
②盛り上がっていたものが、平らに（近く）なる。
「こぶが━・ダイエットして腹が━」
③［ヘコむ］〔俗〕
ⓐ降参する。まいる。
「皮肉を言ってもへこまない」
ⓑ気分がおちこむ。
「テストができなくてへこんだ」",へこ,凹 → JPDB Kanji Freq: 2360,漢字の読みを入力してください,Text
__藻__掻く，__藻__，__藻__屑，__藻__塩,も,藻 → JPDB Kanji Freq: 2336,漢字の読みを入力してください,Text
"__柿__，干し__柿__，干__柿__鬼鮫 (ナルト)
〘植物名〙くだものの名。秋、赤黄色に熟す。",かき,柿 → JPDB Kanji Freq: 2328,漢字の読みを入力してください,Text
__雌__，__雌__犬,めす,雌 → JPDB Kanji Freq: 2310,漢字の読みを入力してください,Text
__雌__花，__雌__牛，__雌__しべ,め,雌 → JPDB Kanji Freq: 2310,漢字の読みを入力してください,Text
"__遍__く
広く。すみずみまで全部。
例: 月の光が遍く地上をてらす。",あまね,遍 → JPDB Kanji Freq: 2298,漢字の読みを入力してください,Text
__盲__いる・目強いる〔文〕目が見えなくなる。,めし,盲 → JPDB Kanji Freq: 2289,漢字の読みを入力してください,Text
__酢__，__酢__の物,す,酢 → JPDB Kanji Freq: 2283,漢字の読みを入力してください,Text
__絹__，薄__絹__,きぬ,絹 → JPDB Kanji Freq: 2279,漢字の読みを入力してください,Text
"__尼__，__尼__寺
①〘仏〙仏門にはいった女性。びくに（比丘尼）。尼法師。
「━さん」
②〘宗〙カトリックにはいって、神や病人などに奉仕(ほうし)する女性。修道女。",あま,尼 → JPDB Kanji Freq: 2267,漢字の読みを入力してください,Text
"__咽__ぶ，__咽__せる，__咽__せっぽい
①飲食物や煙などで息がつまりそうになる。
②感情がこみ上げて声がつまる。「あまりの嬉しさに涙に―ぶ」
③風や水の音が激しく泣くように聞こえる。",む,咽 → JPDB Kanji Freq: 2257,漢字の読みを入力してください,Text
"__峠__，__峠__道
❶山などの坂道を登りつめた所。
❷物ごとのいちばんさかんな時期。",とうげ,峠 → JPDB Kanji Freq: 2251,漢字の読みを入力してください,Text
小__唄__，長__唄__,うた,唄 → JPDB Kanji Freq: 2245,漢字の読みを入力してください,Text
__薫__る，__薫__り,かお,薫 → JPDB Kanji Freq: 2233,漢字の読みを入力してください,Text
"__遜__る
相手に対して、自分を低いもの、価値の少ないものとして、行動する。けんそんする。
「遜った言い方」",へりくだ,遜 → JPDB Kanji Freq: 2230,漢字の読みを入力してください,Text
__逝__く,い,逝 → JPDB Kanji Freq: 2215,漢字の読みを入力してください,Text
〔文〕__逝__く,ゆ,逝 → JPDB Kanji Freq: 2215,漢字の読みを入力してください,Text
"__陳__ねる
〔ふつう陳ね〈た／て〉〕
①古くなる。古びる。
「陳ねた（沢庵）」
②ませる。
「陳ねた子」
③〔俗〕ひねくれる。
「陳ねた性格を直したい」",ひ,陳 → JPDB Kanji Freq: 2211,漢字の読みを入力してください,Text
__朽__ちる,く,朽 → JPDB Kanji Freq: 2207,漢字の読みを入力してください,Text
__賜__る,たまわ,賜 → JPDB Kanji Freq: 2205,漢字の読みを入力してください,Text
"陵
〔雅〕天皇・皇后の墓。御陵。山陵。",みささぎ,陵 → JPDB Kanji Freq: 2194,漢字の読みを入力してください,Text
"__耕__す
〔農作物を作るために〕田畑をほり返す。",たがや,耕 → JPDB Kanji Freq: 2166,漢字の読みを入力してください,Text
__賄__う，__賄__い,まかな,賄 → JPDB Kanji Freq: 2165,漢字の読みを入力してください,Text
__甚__だしい，__甚__だ,はなは,甚 → JPDB Kanji Freq: 2152,漢字の読みを入力してください,Text
__乞__う，命__乞__い,こ,乞 → JPDB Kanji Freq: 2150,漢字の読みを入力してください,Text
"__茎__，歯__茎__
植物のじくで、葉や花などをつける部分。水分や養分の通り道になる。",くき,茎 → JPDB Kanji Freq: 2148,漢字の読みを入力してください,Text
"__匿__う
〔追われている人などを〕安全な所にかくす。
「犯人を━」",かくま,匿 → JPDB Kanji Freq: 2143,漢字の読みを入力してください,Text
"__拘__る
①そればかりを（いつまでも）気にする。
「お金に━・勝ち負けに━・小さいことに━」
②つきつめてよく考える。
「この点にもう少し拘ってみたい」",こだわ,拘 → JPDB Kanji Freq: 2143,漢字の読みを入力してください,Text
__綻__びる,ほころ,綻 → JPDB Kanji Freq: 2138,漢字の読みを入力してください,Text
"__諾__う・肯う
同意する。承諾する。",うべな,諾 → JPDB Kanji Freq: 2132,漢字の読みを入力してください,Text
__搾__る,しぼ,搾 → JPDB Kanji Freq: 2128,漢字の読みを入力してください,Text
"__培__う
①〔土を根にかけて〕草木を育てる。
②（もととなるものを）養って育てる。
「健全な精神を━」",つちか,培 → JPDB Kanji Freq: 2123,漢字の読みを入力してください,Text
"__挫__ける，__挫__く
①関節をむりに曲げたりして、痛める。
②相手の力をおさえて、弱くする。
「弱きをたすけ、強きを━」",くじ,挫 → JPDB Kanji Freq: 2120,漢字の読みを入力してください,Text
__諭__す，__諭__し,さと,諭 → JPDB Kanji Freq: 2112,漢字の読みを入力してください,Text
__蚊__，__蚊__柱，やぶ__蚊__,か,蚊 → JPDB Kanji Freq: 2109,漢字の読みを入力してください,Text
__貪__る,むさぼ,貪 → JPDB Kanji Freq: 2105,漢字の読みを入力してください,Text
"釜
①飯をたいたり、湯をわかしたりする、金属の器具。
「お━・ふろ━」",かま,釜 → JPDB Kanji Freq: 2099,漢字の読みを入力してください,Text
"__禍__々しい
〔文〕わざわいをもたらすような感じだ。不吉だ。
①縁起が悪い。いまわしい。「―い出来事」
②にくらしい。いまいましい。",まが,禍 → JPDB Kanji Freq: 2098,漢字の読みを入力してください,Text
"溝
①下水などを流すために地面にほった、細長い〈くぼみ／水路〉。
②細長いくぼみ。",みぞ,溝 → JPDB Kanji Freq: 2095,漢字の読みを入力してください,Text
"__婿__，花__婿__
①〔親から見た〕むすめの夫。
②〔旧民法で〕女性が親のあとをつぐときにむかえる夫。
「━を取る」
お婿さん。（↔嫁）",むこ,婿 → JPDB Kanji Freq: 2090,漢字の読みを入力してください,Text
__鉛__，__鉛__色,なまり,鉛 → JPDB Kanji Freq: 2089,漢字の読みを入力してください,Text
__畏__れる，__畏__れ,おそ,畏 → JPDB Kanji Freq: 2087,漢字の読みを入力してください,Text
"岬
海や湖につき出した陸地のはし。例 : 岬の灯台。",みさき,岬 → JPDB Kanji Freq: 2084,漢字の読みを入力してください,Text
"打ち__拉__ぐ，__拉__ぐ
①（主に受身の形で用いる）精神的な衝撃などで気力を完全になくさせる。
②武器などで相手をたたきのめす。",ひし,拉 → JPDB Kanji Freq: 2082,漢字の読みを入力してください,Text
"__崇__める，__崇__めたてる
この上もなく価値のあるものと思って、うやまう。
「師と━」
（↔いやしめる）",あが,崇 → JPDB Kanji Freq: 2080,漢字の読みを入力してください,Text
__謹__む，__謹__んで〔副〕,つつし,謹 → JPDB Kanji Freq: 2079,漢字の読みを入力してください,Text
__桁__違い，橋__桁__,けた,桁 → JPDB Kanji Freq: 2076,漢字の読みを入力してください,Text
__襟__，__襟__首,えり,襟 → JPDB Kanji Freq: 2060,漢字の読みを入力してください,Text
"__桑__，__桑__畑
畑に植え、葉をカイコのえさにする植物。皮は紙の原料とし、実は食べられる。",くわ,桑 → JPDB Kanji Freq: 2051,漢字の読みを入力してください,Text
__繕__う，__繕__い,つくろ,繕 → JPDB Kanji Freq: 2047,漢字の読みを入力してください,Text
__煩__わす，__煩__う，__煩__い，__煩__わしい,わずら,煩 → JPDB Kanji Freq: 2046,漢字の読みを入力してください,Text
__藍__色，__藍__染め,あい,藍 → JPDB Kanji Freq: 2042,漢字の読みを入力してください,Text
__殖__やす，__殖__える,ふ,殖 → JPDB Kanji Freq: 2031,漢字の読みを入力してください,Text
__宛__てる，__宛__先,"あて,あ",宛 → JPDB Kanji Freq: 2029,漢字の読みを入力してください,Text
"__宛__ら
ちょうど。まるで。そっくり。
例 本番宛らの練習。",さなが,宛 → JPDB Kanji Freq: 2029,漢字の読みを入力してください,Text
__飢__える，__飢__え,う,飢 → JPDB Kanji Freq: 2017,漢字の読みを入力してください,Text
"__赴__く
①ある方向へ行く。向かう。
「任地へ━・足の━まま」
②しだいに、その状態に向かう。
「回復に━・勢いの━ところ」",おもむ,赴 → JPDB Kanji Freq: 2016,漢字の読みを入力してください,Text
__芋__，里__芋__，焼き__芋__,いも,芋 → JPDB Kanji Freq: 2015,漢字の読みを入力してください,Text
__栃__木県,とち,栃 → JPDB Kanji Freq: 2012,漢字の読みを入力してください,Text
__衰__える，__衰__え,おとろ,衰 → JPDB Kanji Freq: 2011,漢字の読みを入力してください,Text
__串__刺し，__串__焼き,くし,串 → JPDB Kanji Freq: 2010,漢字の読みを入力してください,Text
__糧__，心の__糧__,かて,糧 → JPDB Kanji Freq: 2008,漢字の読みを入力してください,Text
"__堕__ろす，__堕__ちる
崩れおちる。おちぶれる。「堕落」 「地獄に堕ちる」 「俗に堕ちる」",お,堕 → JPDB Kanji Freq: 2007,漢字の読みを入力してください,Text
__刈__る，__刈__り入れ,か,刈 → JPDB Kanji Freq: 2004,漢字の読みを入力してください,Text
__漆__，__漆__塗り,うるし,漆 → JPDB Kanji Freq: 2001,漢字の読みを入力してください,Text
__綿__，真__綿__,わた,綿 → JPDB Kanji Freq: 2000,漢字の読みを入力してください,Text
"弦
弓や楽器にはる糸。",つる,弦 → JPDB Kanji Freq: 1999,漢字の読みを入力してください,Text
__苗__代,なわ,苗 → JPDB Kanji Freq: 1995,漢字の読みを入力してください,Text
__苗__，__苗__木,なえ,苗 → JPDB Kanji Freq: 1995,漢字の読みを入力してください,Text
"__懇__ろだ
①真心を尽くすさま。人に親切でていねいなさま。「客を―にもてなす」
②親しみ合うさま。また、男女がとてもむつまじいさま。「―な仲になる」",ねんご,懇 → JPDB Kanji Freq: 1993,漢字の読みを入力してください,Text
"仲__睦__まじい，睦まじい
〔家族・恋人どうしなどの〕気持ちがぴったり合って、仲がいい。むつましい。
「夫婦で睦まじく過ごす・仲━」",むつ,睦 → JPDB Kanji Freq: 1992,漢字の読みを入力してください,Text
__肥__，下__肥__,こえ,肥 → JPDB Kanji Freq: 1991,漢字の読みを入力してください,Text
__肥__やす，__肥__やし，__肥__える,こ,肥 → JPDB Kanji Freq: 1991,漢字の読みを入力してください,Text
__貝__，__貝__細工，ほら__貝__,かい,貝 → JPDB Kanji Freq: 1990,漢字の読みを入力してください,Text
__慕__う，__慕__わしい,した,慕 → JPDB Kanji Freq: 1989,漢字の読みを入力してください,Text
"○○__岳__
高く大きな山。高大な山。高山。「谷川―に登る」",たけ,岳 → JPDB Kanji Freq: 1983,漢字の読みを入力してください,Text
__肘__，__肘__掛け,ひじ,肘 → JPDB Kanji Freq: 1978,漢字の読みを入力してください,Text
__箸__，割り__箸__，菜__箸__，__箸__が進む,はし,箸 → JPDB Kanji Freq: 1972,漢字の読みを入力してください,Text
"__寛__ぐ｟自五｠
心やからだが、ゆったりして楽になる。
「わが家で━・寛いだ集まり・どうぞ、お寛ぎください」",くつろ,寛 → JPDB Kanji Freq: 1971,漢字の読みを入力してください,Text
__紡__ぐ,つむ,紡 → JPDB Kanji Freq: 1966,漢字の読みを入力してください,Text
__墨__，お__墨__付き，__墨__絵，眉__墨__,すみ,墨 → JPDB Kanji Freq: 1962,漢字の読みを入力してください,Text
__暦__，花__暦__,こよみ,暦 → JPDB Kanji Freq: 1960,漢字の読みを入力してください,Text
__瓦__，__瓦__屋根,かわら,瓦 → JPDB Kanji Freq: 1956,漢字の読みを入力してください,Text
__舟__，小__舟__，渡し__舟__,ふね,舟 → JPDB Kanji Freq: 1955,漢字の読みを入力してください,Text
__舟__遊び，__舟__宿，__舟__歌,ふな,舟 → JPDB Kanji Freq: 1955,漢字の読みを入力してください,Text
__蔑__ろ，__蔑__ろにする,ないがし,蔑 → JPDB Kanji Freq: 1954,漢字の読みを入力してください,Text
"__蔑__む
相手は自分よりおとっている、価値がない、という態度を見せる。
「蔑んだ目つき」",さげす,蔑 → JPDB Kanji Freq: 1954,漢字の読みを入力してください,Text
__罵__る,ののし,罵 → JPDB Kanji Freq: 1953,漢字の読みを入力してください,Text
一__頻__り、__頻__る,しき,頻 → JPDB Kanji Freq: 1951,漢字の読みを入力してください,Text
__崖__下,がけ,崖 → JPDB Kanji Freq: 1948,漢字の読みを入力してください,Text
__宵__，__宵__闇，__宵__の口,よい,宵 → JPDB Kanji Freq: 1934,漢字の読みを入力してください,Text
__渇__く，__渇__き,かわ,渇 → JPDB Kanji Freq: 1933,漢字の読みを入力してください,Text
__溺__れる,おぼ,溺 → JPDB Kanji Freq: 1922,漢字の読みを入力してください,Text
__炊__く，飯__炊__き,た,炊 → JPDB Kanji Freq: 1917,漢字の読みを入力してください,Text
蜜__蜂__,はち,蜂 → JPDB Kanji Freq: 1915,漢字の読みを入力してください,Text
__蓄__える，__蓄__え,たくわ,蓄 → JPDB Kanji Freq: 1911,漢字の読みを入力してください,Text
__窮__める，__窮__まる,きわ,窮 → JPDB Kanji Freq: 1910,漢字の読みを入力してください,Text
__彫__る，木__彫__り,ほ,彫 → JPDB Kanji Freq: 1902,漢字の読みを入力してください,Text
"腹を__括__る，高を__括__る，一__括__り
①（中のものをまとめるために）ひもなどで巻いてとめる。
「輪ゴムで━」
②ひとまとめにする。
「雑草としてくくられる植物・数式をかっこで━」
③〔自殺するために、首を〕つる。
「首を━」",くく,括 → JPDB Kanji Freq: 1897,漢字の読みを入力してください,Text
"__裾__，__裾__野
①衣服の下のふち（の、足にさわる部分）。
「ズボンの━・セーターの━」
②足もとのほう。
「ふとんの━」
③ふもと。
「山の━」",すそ,裾 → JPDB Kanji Freq: 1895,漢字の読みを入力してください,Text
__憤__る，__憤__り,いきどお,憤 → JPDB Kanji Freq: 1894,漢字の読みを入力してください,Text
__帆__，__帆__柱，__帆__前船,ほ,帆 → JPDB Kanji Freq: 1892,漢字の読みを入力してください,Text
"__拓__く
未開の土地を切りひらく。今までなかったことを始める。「不毛の大地を拓く」 「未来を拓く」 「運命を拓く」",ひら,拓 → JPDB Kanji Freq: 1890,漢字の読みを入力してください,Text
__蛍__，__蛍__の光，__蛍__狩り,ほたる,蛍 → JPDB Kanji Freq: 1889,漢字の読みを入力してください,Text
__軟__らかい，__軟__らかだ,やわ,軟 → JPDB Kanji Freq: 1882,漢字の読みを入力してください,Text
"__恭__しい
敬いつつしんで丁重なさま。
「―く頭を下げる」 「目上の人に―くふるまう」",うやうや,恭 → JPDB Kanji Freq: 1879,漢字の読みを入力してください,Text
__漬__ける，__漬__物，__漬__かる,つ,漬 → JPDB Kanji Freq: 1874,漢字の読みを入力してください,Text
__虹__，__虹__の橋を渡る,にじ,虹 → JPDB Kanji Freq: 1872,漢字の読みを入力してください,Text
__葛__，__葛__湯,くず,葛 → JPDB Kanji Freq: 1871,漢字の読みを入力してください,Text
__刷__る,す,刷 → JPDB Kanji Freq: 1868,漢字の読みを入力してください,Text
__脂__，__脂__ぎる,あぶら,脂 → JPDB Kanji Freq: 1867,漢字の読みを入力してください,Text
__嘲__る,あざけ,嘲 → JPDB Kanji Freq: 1866,漢字の読みを入力してください,Text
__腫__れる，__腫__れ，__腫__らす,は,腫 → JPDB Kanji Freq: 1864,漢字の読みを入力してください,Text
__巧__みな術,たく,巧 → JPDB Kanji Freq: 1862,漢字の読みを入力してください,Text
"__疎__ら
①間がすいてあらいようす。
「━な林」
②ちらほらしているようす。
「人かげも━だ」",まば,疎 → JPDB Kanji Freq: 1860,漢字の読みを入力してください,Text
__疎__む，__疎__ましい，__疎__い,うと,疎 → JPDB Kanji Freq: 1860,漢字の読みを入力してください,Text
__懲__りる，性__懲__りもなく，__懲__らす，__懲__らしめる,こ,懲 → JPDB Kanji Freq: 1859,漢字の読みを入力してください,Text
"__侮__る，__侮__り
相手を軽く見てばかにする。
「侮りがたい人」",あなど,侮 → JPDB Kanji Freq: 1858,漢字の読みを入力してください,Text
"__捻__る
①〈指でつまんで／ねじって〉回す。
「ドアのノブを━・ガスせんを━・とり〔＝ニワトリ〕を━〔＝しめ殺す〕」
②せんを回して〈出す／止める〉。
「ガスを━」",ひね,捻 → JPDB Kanji Freq: 1856,漢字の読みを入力してください,Text
__喪__，__喪__服，__喪__主,も,喪 → JPDB Kanji Freq: 1855,漢字の読みを入力してください,Text
__薦__める,すす,薦 → JPDB Kanji Freq: 1853,漢字の読みを入力してください,Text
__粗__い,あら,粗 → JPDB Kanji Freq: 1849,漢字の読みを入力してください,Text
__餅__屋，尻__餅__,もち,餅 → JPDB Kanji Freq: 1845,漢字の読みを入力してください,Text
__萎__える,な,萎 → JPDB Kanji Freq: 1841,漢字の読みを入力してください,Text
__朗__らかだ，__朗__らかさ,ほが,朗 → JPDB Kanji Freq: 1838,漢字の読みを入力してください,Text
__矛__，__矛__先,ほこ,矛 → JPDB Kanji Freq: 1832,漢字の読みを入力してください,Text
__兆__す，__兆__し,きざ,兆 → JPDB Kanji Freq: 1831,漢字の読みを入力してください,Text
__偏__る，__偏__り,かたよ,偏 → JPDB Kanji Freq: 1830,漢字の読みを入力してください,Text
__貢__ぐ，__貢__ぎ物,みつ,貢 → JPDB Kanji Freq: 1828,漢字の読みを入力してください,Text
__囚__われる,とら,囚 → JPDB Kanji Freq: 1825,漢字の読みを入力してください,Text
"__稚__い
おさない。あどけない。「―い子どもの仕草」",いとけ,稚 → JPDB Kanji Freq: 1822,漢字の読みを入力してください,Text
__又__，__又__は,また,又 → JPDB Kanji Freq: 1821,漢字の読みを入力してください,Text
"__拙__い
①へただ。
「拙い文章を書く。」
②運が悪い。
「武運拙く討ち死にする」",つたな,拙 → JPDB Kanji Freq: 1820,漢字の読みを入力してください,Text
__堀__，外__堀__，釣__堀__,ほり,堀 → JPDB Kanji Freq: 1818,漢字の読みを入力してください,Text
__枯__れる，__枯__れ木，__枯__らす，木__枯__らし,か,枯 → JPDB Kanji Freq: 1814,漢字の読みを入力してください,Text
__殻__，貝__殻__,から,殻 → JPDB Kanji Freq: 1811,漢字の読みを入力してください,Text
"鶏
キジのなかまの鳥。",にわとり,鶏 → JPDB Kanji Freq: 1808,漢字の読みを入力してください,Text
"冠
❶むかし、身分の高い人が頭にかぶったもの。
❷漢字の組み立てで、上につくもの。宀（ウ冠）・艹（草冠）などがある。",かんむり,冠 → JPDB Kanji Freq: 1807,漢字の読みを入力してください,Text
__妨__げる，__妨__げ,さまた,妨 → JPDB Kanji Freq: 1806,漢字の読みを入力してください,Text
__怠__る,おこた,怠 → JPDB Kanji Freq: 1805,漢字の読みを入力してください,Text
__怠__ける，__怠__け者,なま,怠 → JPDB Kanji Freq: 1805,漢字の読みを入力してください,Text
__扇__ぐ,あお,扇 → JPDB Kanji Freq: 1803,漢字の読みを入力してください,Text
__扇__，舞__扇__,おうぎ,扇 → JPDB Kanji Freq: 1803,漢字の読みを入力してください,Text
"__勃__つ
勃起する。",た,勃 → JPDB Kanji Freq: 1798,漢字の読みを入力してください,Text
__醜__い，__醜__さ,みにく,醜 → JPDB Kanji Freq: 1796,漢字の読みを入力してください,Text
__詠__む,よ,詠 → JPDB Kanji Freq: 1794,漢字の読みを入力してください,Text
__艶__，色__艶__,つや,艶 → JPDB Kanji Freq: 1789,漢字の読みを入力してください,Text
__沸__く，__沸__き上がる，__沸__かす，湯__沸__かし,わ,沸 → JPDB Kanji Freq: 1787,漢字の読みを入力してください,Text
"礎
①建物の土台石。
②ものを支える土台。
「国の━」",いしずえ,礎 → JPDB Kanji Freq: 1784,漢字の読みを入力してください,Text
__芳__しい，__芳__しさ,かんば,芳 → JPDB Kanji Freq: 1783,漢字の読みを入力してください,Text
"__敢__えて
する必要のない難しいことをわざわざすること。無理に。
「―続ける」
打ち消しの語を共に使い、全くや少しもという意味。また、とりたててや別にという意味。
「―行くほどでもない」",あ,敢 → JPDB Kanji Freq: 1779,漢字の読みを入力してください,Text
__慈__しむ，__慈__しみ,いつく,慈 → JPDB Kanji Freq: 1776,漢字の読みを入力してください,Text
__渦__，__渦__潮，__渦__巻く,うず,渦 → JPDB Kanji Freq: 1773,漢字の読みを入力してください,Text
__爽__やかだ,さわ,爽 → JPDB Kanji Freq: 1769,漢字の読みを入力してください,Text
"__錦__，__錦__を飾る，__錦__絵，__錦__蛇
①いろいろの色糸や金銀の糸を横糸に使い、きれいな模様を織り出した、厚い高価な織物。
②色・模様などのきれいなもの。
「もみじの━」",にしき,錦 → JPDB Kanji Freq: 1766,漢字の読みを入力してください,Text
__淫__らだ,みだ,淫 → JPDB Kanji Freq: 1764,漢字の読みを入力してください,Text
__旨__，__旨__とする,むね,旨 → JPDB Kanji Freq: 1763,漢字の読みを入力してください,Text
"__披__く
①〘能・狂言〙初演する。
「『釣狐』を━」
②⇨開く①。
「手紙を━」「披見」",ひら,披 → JPDB Kanji Freq: 1762,漢字の読みを入力してください,Text
__暁__，__暁__の空，春眠__暁__を覚えず,あかつき,暁 → JPDB Kanji Freq: 1760,漢字の読みを入力してください,Text
__垣__，__垣__根,かき,垣 → JPDB Kanji Freq: 1756,漢字の読みを入力してください,Text
__縫__う，__縫__い目,ぬ,縫 → JPDB Kanji Freq: 1755,漢字の読みを入力してください,Text
__綱__，横__綱__,つな,綱 → JPDB Kanji Freq: 1750,漢字の読みを入力してください,Text
__茂__る，__茂__み,しげ,茂 → JPDB Kanji Freq: 1749,漢字の読みを入力してください,Text
__濁__る，__濁__り，__濁__す,にご,濁 → JPDB Kanji Freq: 1748,漢字の読みを入力してください,Text
__架__ける，__架__かる,か,架 → JPDB Kanji Freq: 1744,漢字の読みを入力してください,Text
__鎌__，__鎌__倉時代,かま,鎌 → JPDB Kanji Freq: 1742,漢字の読みを入力してください,Text
__嗅__ぐ,か,嗅 → JPDB Kanji Freq: 1739,漢字の読みを入力してください,Text
__頰__，__頰__張る,ほお,頰 → JPDB Kanji Freq: 1737,漢字の読みを入力してください,Text
__鐘__，__鐘__の音，早__鐘__を打つ,かね,鐘 → JPDB Kanji Freq: 1733,漢字の読みを入力してください,Text
