Question,Answers,Comment,Instructions,Render as
__雛__鳥，__雛__・アオのハコ,ひな,雛 → JPDB Kanji Freq: 1913,漢字の読みを入力してください,Text
思いを__馳__せる，__馳__せ参じる,は,馳 → JPDB Kanji Freq: 1920,漢字の読みを入力してください,Text
吊れる・__攣__れる，引__攣__れる,つ,攣 → JPDB Kanji Freq: 1921,漢字の読みを入力してください,Text
__庇__う，__庇__い立て,かば,庇 → JPDB Kanji Freq: 1923,漢字の読みを入力してください,Text
__澪__ (水脈)，__澪__標・__澪__つくし,みお,澪 → JPDB Kanji Freq: 1925,漢字の読みを入力してください,Text
__薩__摩，菩__薩__，__薩__長,さつ,薩 → JPDB Kanji Freq: 1931,漢字の読みを入力してください,Text
明け__烏__・明__烏__，__烏__ :black_bird:,からす,烏 → JPDB Kanji Freq: 1932,漢字の読みを入力してください,Text
__蠱__惑的，__蠱__毒,こ,蟲 → JPDB Kanji Freq: 1935,漢字の読みを入力してください,Text
伏竜__鳳__雛，__鳳__凰,ほう,鳳 → JPDB Kanji Freq: 1937,漢字の読みを入力してください,Text
柚子・__柚__，__柚__味噌，__柚__湯,ゆず,柚 → JPDB Kanji Freq: 1939,漢字の読みを入力してください,Text
城塚翡__翠__,すい,翠 → JPDB Kanji Freq: 1940,漢字の読みを入力してください,Text
__賑__わう，__賑__やか，__賑賑__しい,にぎ,賑 → JPDB Kanji Freq: 1942,漢字の読みを入力してください,Text
甘__栗__，毬__栗__，__栗__,くり,栗 → JPDB Kanji Freq: 1949,漢字の読みを入力してください,Text
__詫__入る，__詫__言，__詫__証文，御__詫__び,わ,詫 → JPDB Kanji Freq: 1950,漢字の読みを入力してください,Text
__仇__討ち，__仇__する,あだ,仇 → JPDB Kanji Freq: 1952,漢字の読みを入力してください,Text
__獅__子，__獅__子王，__獅__子奮迅，__獅__子身中の虫,し,獅 → JPDB Kanji Freq: 1959,漢字の読みを入力してください,Text
__鱗__雲，__鱗__,うろこ,鱗 → JPDB Kanji Freq: 1961,漢字の読みを入力してください,Text
__咄__嗟に,とっ,咄 → JPDB Kanji Freq: 1965,漢字の読みを入力してください,Text
__澤__野弘之,さわ,澤 → JPDB Kanji Freq: 1967,漢字の読みを入力してください,Text
__琥珀__色，__琥珀__,こはく,"琥 → JPDB Kanji Freq: 1968
珀 → JPDB Kanji Freq: 1970",漢字の読みを入力してください,Text
__拗__くれる，__拗__ける,ねじ,拗 → JPDB Kanji Freq: 1969,漢字の読みを入力してください,Text
__拗__れる，__拗__らす,こじ,拗 → JPDB Kanji Freq: 1969,漢字の読みを入力してください,Text
__拗__ね者，__拗__ねる,す,拗 → JPDB Kanji Freq: 1969,漢字の読みを入力してください,Text
__廻__る，__廻__す,まわ,廻 → JPDB Kanji Freq: 1973,漢字の読みを入力してください,Text
__儂__〔古風〕わたし。,わし,儂 → JPDB Kanji Freq: 1977,漢字の読みを入力してください,Text
__贅__沢，__贅__肉，__贅__言,ぜい,贅 → JPDB Kanji Freq: 1980,漢字の読みを入力してください,Text
__只__今，__只__働き，__只__者,ただ,只 → JPDB Kanji Freq: 1982,漢字の読みを入力してください,Text
__垢__染みる，襟__垢__，__垢__抜け,あか,垢 → JPDB Kanji Freq: 1984,漢字の読みを入力してください,Text
__煽__り，__煽__る，__煽__ぐ,あお,煽 → JPDB Kanji Freq: 1985,漢字の読みを入力してください,Text
__煽__てる,おだ,煽 → JPDB Kanji Freq: 1985,漢字の読みを入力してください,Text
売らん__哉__，__哉__「結果はどうなる━・どうしよう━」,かな,哉 → JPDB Kanji Freq: 1987,漢字の読みを入力してください,Text
"__屍__・尸
「生ける━〔＝何もできず、ただ生きているだけの人〕」",しかばね,屍 → JPDB Kanji Freq: 1994,漢字の読みを入力してください,Text
__呻__く，__呻__き声,うめ,呻 → JPDB Kanji Freq: 1996,漢字の読みを入力してください,Text
唸り・__呻__り,うな,呻 → JPDB Kanji Freq: 1996,漢字の読みを入力してください,Text
平__蜘蛛__，__蜘蛛__の巣,くも,"蜘 → JPDB Kanji Freq: 1997
蛛 → JPDB Kanji Freq: 1998",漢字の読みを入力してください,Text
渚 (heaven's member),なぎさ,渚 → JPDB Kanji Freq: 2002,漢字の読みを入力してください,Text
金__儲__け，__儲__かる，__儲__け,もう,儲 → JPDB Kanji Freq: 2006,漢字の読みを入力してください,Text
"__喘__ぐ
①せわしく呼吸する。息をきらす。 「あえぎながら登る」 ②苦しむ。 「経営難に━」",あえ,喘 → JPDB Kanji Freq: 2013,漢字の読みを入力してください,Text
__玲__瓏，__ 玲__々，八面__玲__瓏,れい,玲 → JPDB Kanji Freq: 2014,漢字の読みを入力してください,Text
心__惹__かれる，__惹__く，__惹__きつける,ひ,惹 → JPDB Kanji Freq: 2018,漢字の読みを入力してください,Text
__笠__，__笠__に着る :womans_hat:,かさ,笠 → JPDB Kanji Freq: 2020,漢字の読みを入力してください,Text
__胡__散臭い，__胡__乱,う,胡 → JPDB Kanji Freq: 2023,漢字の読みを入力してください,Text
__撒__く，__撒__き散らす,ま,撒 → JPDB Kanji Freq: 2025,漢字の読みを入力してください,Text
__碧__い,あお,碧 → JPDB Kanji Freq: 2027,漢字の読みを入力してください,Text
__釘__を刺す，__釘__付け，__釘__,くぎ,釘 → JPDB Kanji Freq: 2032,漢字の読みを入力してください,Text
__吠__面，__吠__える・吼える,ほ,吠 → JPDB Kanji Freq: 2033,漢字の読みを入力してください,Text
"① __昏__い
② 黄__昏__，黄__昏__れる","くら,がれ,が",昏 → JPDB Kanji Freq: 2034,漢字の読みを入力してください,Text
__些__か,いささ,些 → JPDB Kanji Freq: 2040,漢字の読みを入力してください,Text
真田__紐__，__紐__,ひも,紐 → JPDB Kanji Freq: 2044,漢字の読みを入力してください,Text
__辻__，__辻__褄が合う，__辻__褄,つじ,辻 → JPDB Kanji Freq: 2045,漢字の読みを入力してください,Text
__薙__ぎ払う，__薙__ぐ，横__薙__ぎ,な,薙 → JPDB Kanji Freq: 2048,漢字の読みを入力してください,Text
__咆__哮,ほう,咆 → JPDB Kanji Freq: 2050,漢字の読みを入力してください,Text
__痙__攣,けい,痙 → JPDB Kanji Freq: 2054,漢字の読みを入力してください,Text
__柊__ :herb:,ひいらぎ,柊 → JPDB Kanji Freq: 2055,漢字の読みを入力してください,Text
__迂__回，__迂__闊,う,迂 → JPDB Kanji Freq: 2056,漢字の読みを入力してください,Text
__淵__瀬，__淵__ (Eve),ふち,淵 → JPDB Kanji Freq: 2058,漢字の読みを入力してください,Text
__稀__，__稀__な，__稀__に見る,まれ,稀 → JPDB Kanji Freq: 2061,漢字の読みを入力してください,Text
__竦__める，肩を__竦__める，__竦__む，立ち__竦__む,すく,竦 → JPDB Kanji Freq: 2062,漢字の読みを入力してください,Text
__或__いは，或る日，__或__は,"あ,ある",或 → JPDB Kanji Freq: 2063,漢字の読みを入力してください,Text
相__槌__，相__槌__を打つ,"づち,つち",槌 → JPDB Kanji Freq: 2064,漢字の読みを入力してください,Text
天__狗__，__狗__，走__狗__,"く,ぐ",狗 → JPDB Kanji Freq: 2066,漢字の読みを入力してください,Text
天__祐__，__祐__筆，神__祐__,ゆう,祐 → JPDB Kanji Freq: 2068,漢字の読みを入力してください,Text
__辰__，__辰__巳,たつ,辰 → JPDB Kanji Freq: 2069,漢字の読みを入力してください,Text
__糞__，胸__糞__，__糞__味噌,くそ,糞 → JPDB Kanji Freq: 2070,漢字の読みを入力してください,Text
__鞭__，__鞭__打つ，飴と__鞭__,むち,鞭 → JPDB Kanji Freq: 2071,漢字の読みを入力してください,Text
菖__蒲__,"ぶ,め",蒲 → JPDB Kanji Freq: 2072,漢字の読みを入力してください,Text
八__幡__，八__幡__宮,まん,幡 → JPDB Kanji Freq: 2078,漢字の読みを入力してください,Text
__哮__る，__哮__り立つ,たけ,哮 → JPDB Kanji Freq: 2081,漢字の読みを入力してください,Text
__汝__自身を知れ，__汝__ 〔文〕おまえ。,なんじ,汝 → JPDB Kanji Freq: 2085,漢字の読みを入力してください,Text
__鳩__，伝書__鳩__ :dove:,はと,鳩 → JPDB Kanji Freq: 2088,漢字の読みを入力してください,Text
__嘉__する〔文〕ほめ（たたえ）る。,よみ,嘉 → JPDB Kanji Freq: 2091,漢字の読みを入力してください,Text
__柴__，__柴__犬，__柴__刈り，__柴__栗 :dog:,しば,柴 → JPDB Kanji Freq: 2093,漢字の読みを入力してください,Text
__瞼__・目蓋,まぶた,瞼 → JPDB Kanji Freq: 2094,漢字の読みを入力してください,Text
高ぶる・__昂__ぶる,たか,昂 → JPDB Kanji Freq: 2096,漢字の読みを入力してください,Text
__燈__ «呪術廻戦»,"ひ,あかし,ともしび",燈 → JPDB Kanji Freq: 2102,漢字の読みを入力してください,Text
__凌__ぐ，一時__凌__ぎ，口__凌__ぎ,しの,凌 → JPDB Kanji Freq: 2103,漢字の読みを入力してください,Text
"① __踵__，__踵__落とし
② __踵__を返す","かかと,くびす",踵 → JPDB Kanji Freq: 2106,漢字の読みを入力してください,Text
__咎__人，__咎__める，__咎__め,とが,咎 → JPDB Kanji Freq: 2108,漢字の読みを入力してください,Text
__鞘__，逆__鞘__，__鞘__を払う，__鞘__巻き,さや,鞘 → JPDB Kanji Freq: 2111,漢字の読みを入力してください,Text
目を__瞑__る，__瞑__る,"つぶ,つむ",瞑 → JPDB Kanji Freq: 2113,漢字の読みを入力してください,Text
先駆け・__魁__,さきがけ,魁 → JPDB Kanji Freq: 2114,漢字の読みを入力してください,Text
__笹__折り，__笹__原，熊__笹__,ささ,笹 → JPDB Kanji Freq: 2115,漢字の読みを入力してください,Text
__茉__莉，__茉__莉花,まつ,茉 → JPDB Kanji Freq: 2116,漢字の読みを入力してください,Text
__穢__れ，__穢__れる，__穢__す,けが,穢 → JPDB Kanji Freq: 2117,漢字の読みを入力してください,Text
__壺__，笑__壺__，笑__壺__に入る,つぼ,壺 → JPDB Kanji Freq: 2118,漢字の読みを入力してください,Text
__篠__，__篠__原，__篠__突く雨 :bamboo:,しの,篠 → JPDB Kanji Freq: 2121,漢字の読みを入力してください,Text
__殲__滅,せん,殲 → JPDB Kanji Freq: 2124,漢字の読みを入力してください,Text
小__皺__，__皺__，__皺__を寄せる，__皺__が寄る，__皺__だらけ,しわ,皺 → JPDB Kanji Freq: 2125,漢字の読みを入力してください,Text
__佇__む，__佇__まい,たたず,佇 → JPDB Kanji Freq: 2126,漢字の読みを入力してください,Text
お茶を__淹__れる，コーヒーを__淹__れる,い,淹 → JPDB Kanji Freq: 2130,漢字の読みを入力してください,Text
歯__軋__り，__軋__む，__軋__めく，__軋__る・轢る,きし,軋 → JPDB Kanji Freq: 2133,漢字の読みを入力してください,Text
__髭__剃り，顎__髭__，__髭__，口__髭__,ひげ,髭 → JPDB Kanji Freq: 2136,漢字の読みを入力してください,Text
__飴__玉，__飴__細工，__飴__，__飴__色,あめ,飴 → JPDB Kanji Freq: 2142,漢字の読みを入力してください,Text
__鷲__掴み，禿__鷲__，__鷲__ :eagle:,わし,鷲 → JPDB Kanji Freq: 2145,漢字の読みを入力してください,Text
