Question,Answers,Comment,Instructions,Render as
__緻__密，精__緻__,チ,緻 → JPDB Kanji Freq: 2743,漢字の読みを入力してください,Text
__濫__伐，__濫__費，__濫__用,ラン,濫 → JPDB Kanji Freq: 2741,漢字の読みを入力してください,Text
__桟__，__桟__橋,サン,桟 → JPDB Kanji Freq: 2728,漢字の読みを入力してください,Text
__賦__役，月__賦__，天__賦__,フ,賦 → JPDB Kanji Freq: 2725,漢字の読みを入力してください,Text
__旺__盛,オウ,旺 → JPDB Kanji Freq: 2723,漢字の読みを入力してください,Text
湖__畔__,ハン,畔 → JPDB Kanji Freq: 2720,漢字の読みを入力してください,Text
__吏__員，官__吏__，能__吏__,リ,吏 → JPDB Kanji Freq: 2713,漢字の読みを入力してください,Text
__扶__助，__扶__養，__扶__育,フ,扶 → JPDB Kanji Freq: 2708,漢字の読みを入力してください,Text
__漸__次，__漸__進的，東__漸__,ゼン,漸 → JPDB Kanji Freq: 2707,漢字の読みを入力してください,Text
処方__箋__，便__箋__,セン,箋 → JPDB Kanji Freq: 2696,漢字の読みを入力してください,Text
__脊__髄，__脊__柱,セキ,脊 → JPDB Kanji Freq: 2685,漢字の読みを入力してください,Text
__硫__安，__硫__酸，__硫__化銀,リュウ,硫 → JPDB Kanji Freq: 2670,漢字の読みを入力してください,Text
岩__礁__，暗__礁__，さんご__礁__,ショウ,礁 → JPDB Kanji Freq: 2668,漢字の読みを入力してください,Text
__殉__死，__殉__職，__殉__難,ジュン,殉 → JPDB Kanji Freq: 2659,漢字の読みを入力してください,Text
__泌__尿器,ヒ,泌 → JPDB Kanji Freq: 2649,漢字の読みを入力してください,Text
分__泌__,ヒツ,泌 → JPDB Kanji Freq: 2649,漢字の読みを入力してください,Text
賄__賂__,ロ,賂 → JPDB Kanji Freq: 2645,漢字の読みを入力してください,Text
__腎__臓，肝__腎__,ジン,腎 → JPDB Kanji Freq: 2643,漢字の読みを入力してください,Text
__勾__配，__勾__留,コウ,勾 → JPDB Kanji Freq: 2642,漢字の読みを入力してください,Text
__弐__万円,ニ,弐 → JPDB Kanji Freq: 2621,漢字の読みを入力してください,Text
__矯__正，奇__矯__,キョウ,矯 → JPDB Kanji Freq: 2604,漢字の読みを入力してください,Text
__累__計，__累__積，係__累__,ルイ,累 → JPDB Kanji Freq: 2593,漢字の読みを入力してください,Text
進__捗__,チョク,捗 → JPDB Kanji Freq: 2584,漢字の読みを入力してください,Text
__墳__墓，古__墳__,フン,墳 → JPDB Kanji Freq: 2582,漢字の読みを入力してください,Text
__舷__側，右__舷__,ゲン,舷 → JPDB Kanji Freq: 2575,漢字の読みを入力してください,Text
__臼__歯，脱__臼__,キュウ,臼 → JPDB Kanji Freq: 2567,漢字の読みを入力してください,Text
__坑__道，炭__坑__，廃__坑__,コウ,坑 → JPDB Kanji Freq: 2566,漢字の読みを入力してください,Text
__糾__弾，紛__糾__,キュウ,糾 → JPDB Kanji Freq: 2557,漢字の読みを入力してください,Text
前立__腺__，涙__腺__,セン,腺 → JPDB Kanji Freq: 2555,漢字の読みを入力してください,Text
__穀__物，雑__穀__，脱__穀__,コク,穀 → JPDB Kanji Freq: 2546,漢字の読みを入力してください,Text
__叙__述，__叙__景，__叙__勲,ジョ,叙 → JPDB Kanji Freq: 2544,漢字の読みを入力してください,Text
__辣__腕，辛__辣__,ラツ,辣 → JPDB Kanji Freq: 2543,漢字の読みを入力してください,Text
__霜__害，晩__霜__,ソウ,霜 → JPDB Kanji Freq: 2540,漢字の読みを入力してください,Text
__弔__問，__弔__辞，慶__弔__,チョウ,弔 → JPDB Kanji Freq: 2537,漢字の読みを入力してください,Text
比__喩__,ユ,喩 → JPDB Kanji Freq: 2529,漢字の読みを入力してください,Text
山__麓__,ロク,麓 → JPDB Kanji Freq: 2526,漢字の読みを入力してください,Text
__窒__息，__窒__素,チツ,窒 → JPDB Kanji Freq: 2525,漢字の読みを入力してください,Text
焼__酎__,チュウ,酎 → JPDB Kanji Freq: 2519,漢字の読みを入力してください,Text
参__詣__,ケイ,詣 → JPDB Kanji Freq: 2514,漢字の読みを入力してください,Text
__謡__曲，民__謡__，歌__謡__,ヨウ,謡 → JPDB Kanji Freq: 2512,漢字の読みを入力してください,Text
__栓__，給水__栓__，消火__栓__,セン,栓 → JPDB Kanji Freq: 2509,漢字の読みを入力してください,Text
__凸__る，__凸__版，__凸__レンズ，凹__凸__,トツ,凸 → JPDB Kanji Freq: 2508,漢字の読みを入力してください,Text
__享__有，__享__受，__享__楽,キョウ,享 → JPDB Kanji Freq: 2506,漢字の読みを入力してください,Text
__褐__色，茶__褐__色,カツ,褐 → JPDB Kanji Freq: 2503,漢字の読みを入力してください,Text
__勅__語，__勅__使，詔__勅__,チョク,勅 → JPDB Kanji Freq: 2502,漢字の読みを入力してください,Text
__禅__宗，__禅__寺，座__禅__,ゼン,禅 → JPDB Kanji Freq: 2494,漢字の読みを入力してください,Text
__弧__状，括__弧__，円__弧__,コ,弧 → JPDB Kanji Freq: 2491,漢字の読みを入力してください,Text
__繭__糸,ケン,繭 → JPDB Kanji Freq: 2490,漢字の読みを入力してください,Text
危__惧__,グ,惧 → JPDB Kanji Freq: 2487,漢字の読みを入力してください,Text
駐__屯__，駐__屯__地,トン,屯 → JPDB Kanji Freq: 2486,漢字の読みを入力してください,Text
__悼__辞，哀__悼__，追__悼__,トウ,悼 → JPDB Kanji Freq: 2482,漢字の読みを入力してください,Text
__斥__候，排__斥__,セキ,斥 → JPDB Kanji Freq: 2480,漢字の読みを入力してください,Text
潰__瘍__，腫__瘍__,ヨウ,瘍 → JPDB Kanji Freq: 2473,漢字の読みを入力してください,Text
心筋__梗__塞，脳__梗__塞,コウ,梗 → JPDB Kanji Freq: 2465,漢字の読みを入力してください,Text
教__唆__，示__唆__,サ,唆 → JPDB Kanji Freq: 2463,漢字の読みを入力してください,Text
貨__幣__，紙__幣__，御__幣__担ぎ,ヘイ,幣 → JPDB Kanji Freq: 2461,漢字の読みを入力してください,Text
__惰__眠，__惰__気，怠__惰__,ダ,惰 → JPDB Kanji Freq: 2460,漢字の読みを入力してください,Text
一__俵__，土__俵__,ヒョウ,俵 → JPDB Kanji Freq: 2459,漢字の読みを入力してください,Text
真__摯__,シ,摯 → JPDB Kanji Freq: 2454,漢字の読みを入力してください,Text
__遷__延，__遷__都，変__遷__,セン,遷 → JPDB Kanji Freq: 2453,漢字の読みを入力してください,Text
__峡__谷，地__峡__，海__峡__,キョウ,峡 → JPDB Kanji Freq: 2450,漢字の読みを入力してください,Text
__渓__谷，__渓__流，雪__渓__,ケイ,渓 → JPDB Kanji Freq: 2445,漢字の読みを入力してください,Text
__窃__盗，__窃__取,セツ,窃 → JPDB Kanji Freq: 2444,漢字の読みを入力してください,Text
__酵__母,コウ,酵 → JPDB Kanji Freq: 2441,漢字の読みを入力してください,Text
__遡__及，__遡__上,ソ,遡 → JPDB Kanji Freq: 2435,漢字の読みを入力してください,Text
__鯨__油，捕__鯨__,ゲイ,鯨 → JPDB Kanji Freq: 2432,漢字の読みを入力してください,Text
__薪__炭，__薪__水,シン,薪 → JPDB Kanji Freq: 2429,漢字の読みを入力してください,Text
__娯__楽,ゴ,娯 → JPDB Kanji Freq: 2428,漢字の読みを入力してください,Text
__愁__傷，哀__愁__，憂__愁__,シュウ,愁 → JPDB Kanji Freq: 2422,漢字の読みを入力してください,Text
__嫡__子，__嫡__流,チャク,嫡 → JPDB Kanji Freq: 2415,漢字の読みを入力してください,Text
__斑__点,ハン,斑 → JPDB Kanji Freq: 2412,漢字の読みを入力してください,Text
脂__肪__,ボウ,肪 → JPDB Kanji Freq: 2408,漢字の読みを入力してください,Text
__醸__造，__醸__成,ジョウ,醸 → JPDB Kanji Freq: 2403,漢字の読みを入力してください,Text
__酌__量，晩__酌__,シャク,酌 → JPDB Kanji Freq: 2399,漢字の読みを入力してください,Text
__堤__防，防波__堤__，__堤__防を築く,テイ,堤 → JPDB Kanji Freq: 2398,漢字の読みを入力してください,Text
明__瞭__,リョウ,瞭 → JPDB Kanji Freq: 2396,漢字の読みを入力してください,Text
__碁__石，__碁__盤，囲__碁__,ゴ,碁 → JPDB Kanji Freq: 2394,漢字の読みを入力してください,Text
__篤__農，危__篤__，懇__篤__,トク,篤 → JPDB Kanji Freq: 2393,漢字の読みを入力してください,Text
__循__環，因__循__,ジュン,循 → JPDB Kanji Freq: 2392,漢字の読みを入力してください,Text
__肖__像，不__肖__,ショウ,肖 → JPDB Kanji Freq: 2388,漢字の読みを入力してください,Text
__栽__培，盆__栽__,サイ,栽 → JPDB Kanji Freq: 2384,漢字の読みを入力してください,Text
__煎__茶，二番__煎__じ,セン,煎 → JPDB Kanji Freq: 2381,漢字の読みを入力してください,Text
装__填__，補__填__,テン,填 → JPDB Kanji Freq: 2380,漢字の読みを入力してください,Text
__尺__度，__尺__貫法,シャク,尺 → JPDB Kanji Freq: 2377,漢字の読みを入力してください,Text
__賓__客，主__賓__，来__賓__,ヒン,賓 → JPDB Kanji Freq: 2371,漢字の読みを入力してください,Text
__畿__内，近__畿__,キ,畿 → JPDB Kanji Freq: 2366,漢字の読みを入力してください,Text
模__倣__,ホウ,倣 → JPDB Kanji Freq: 2363,漢字の読みを入力してください,Text
__騰__貴，暴__騰__，沸__騰__,トウ,騰 → JPDB Kanji Freq: 2361,漢字の読みを入力してください,Text
__凹__凸，__凹__面鏡，__凹__レンズ,オウ,凹 → JPDB Kanji Freq: 2360,漢字の読みを入力してください,Text
福__祉__,シ,祉 → JPDB Kanji Freq: 2359,漢字の読みを入力してください,Text
__壱__万円,イチ,壱 → JPDB Kanji Freq: 2356,漢字の読みを入力してください,Text
__貿__易,ボウ,貿 → JPDB Kanji Freq: 2352,漢字の読みを入力してください,Text
__迅__速，疾風__迅__雷,ジン,迅 → JPDB Kanji Freq: 2350,漢字の読みを入力してください,Text
__碑__銘，石__碑__，記念__碑__,ヒ,碑 → JPDB Kanji Freq: 2348,漢字の読みを入力してください,Text
威__嚇__,カク,嚇 → JPDB Kanji Freq: 2345,漢字の読みを入力してください,Text
__采__配，喝__采__,サイ,采 → JPDB Kanji Freq: 2344,漢字の読みを入力してください,Text
__廉__価，清__廉__，破__廉__恥,レン,廉 → JPDB Kanji Freq: 2342,漢字の読みを入力してください,Text
老__翁__,オウ,翁 → JPDB Kanji Freq: 2339,漢字の読みを入力してください,Text
__藻__類，海__藻__，詞__藻__,ソウ,藻 → JPDB Kanji Freq: 2336,漢字の読みを入力してください,Text
__塀__，板__塀__,ヘイ,塀 → JPDB Kanji Freq: 2326,漢字の読みを入力してください,Text
__呈__上，進__呈__，贈__呈__,テイ,呈 → JPDB Kanji Freq: 2314,漢字の読みを入力してください,Text
__棺__おけ，石__棺__，出__棺__,カン,棺 → JPDB Kanji Freq: 2311,漢字の読みを入力してください,Text
__雌__雄，__雌__伏,シ,雌 → JPDB Kanji Freq: 2310,漢字の読みを入力してください,Text
__賠__償,バイ,賠 → JPDB Kanji Freq: 2303,漢字の読みを入力してください,Text
実__践__,セン,践 → JPDB Kanji Freq: 2301,漢字の読みを入力してください,Text
__曽__祖父，__曽__孫,ソウ,曽 → JPDB Kanji Freq: 2300,漢字の読みを入力してください,Text
未__曽__有,ゾ,曽 → JPDB Kanji Freq: 2300,漢字の読みを入力してください,Text
"❶ __遍__歴，普__遍__，一__遍__❷ 満__遍__なく
行き届かないところもなく。くまなく。 「クリームを━ぬる・━分布する」 〔連体詞の形もある。「満遍（の）ない部屋の明るさ」〕 「満遍」だけで「行き届かないところがないようす」の意味があり、「なく」は強調。","ヘン,べん",遍 → JPDB Kanji Freq: 2298,漢字の読みを入力してください,Text
__郊__外，近__郊__,コウ,郊 → JPDB Kanji Freq: 2297,漢字の読みを入力してください,Text
__慄__然，戦__慄__,リツ,慄 → JPDB Kanji Freq: 2293,漢字の読みを入力してください,Text
僧__侶__，伴__侶__,リョ,侶 → JPDB Kanji Freq: 2291,漢字の読みを入力してください,Text
__盲__点，__盲__従，文__盲__,モウ,盲 → JPDB Kanji Freq: 2289,漢字の読みを入力してください,Text
__餓__死，__餓__鬼，飢__餓__,ガ,餓 → JPDB Kanji Freq: 2288,漢字の読みを入力してください,Text
__淑__女，貞__淑__，私__淑__,シュク,淑 → JPDB Kanji Freq: 2287,漢字の読みを入力してください,Text
均__衡__，平__衡__，度量__衡__,コウ,衡 → JPDB Kanji Freq: 2286,漢字の読みを入力してください,Text
__酢__酸,サク,酢 → JPDB Kanji Freq: 2283,漢字の読みを入力してください,Text
__絹__布，人__絹__,ケン,絹 → JPDB Kanji Freq: 2279,漢字の読みを入力してください,Text
鉄__柵__,サク,柵 → JPDB Kanji Freq: 2271,漢字の読みを入力してください,Text
__尼__僧，修道__尼__,ニ,尼 → JPDB Kanji Freq: 2267,漢字の読みを入力してください,Text
__准__将，批__准__,ジュン,准 → JPDB Kanji Freq: 2265,漢字の読みを入力してください,Text
__汽__車，__汽__船，__汽__笛,キ,汽 → JPDB Kanji Freq: 2258,漢字の読みを入力してください,Text
__咽__喉,イン,咽 → JPDB Kanji Freq: 2257,漢字の読みを入力してください,Text
__謁__見，拝__謁__，__謁__する,エツ,謁 → JPDB Kanji Freq: 2250,漢字の読みを入力してください,Text
訴__訟__,ショウ,訟 → JPDB Kanji Freq: 2248,漢字の読みを入力してください,Text
__玩__具，愛__玩__,ガン,玩 → JPDB Kanji Freq: 2246,漢字の読みを入力してください,Text
__昆__虫，__昆__布,コン,昆 → JPDB Kanji Freq: 2241,漢字の読みを入力してください,Text
__欄__干，__欄__外，空__欄__,ラン,欄 → JPDB Kanji Freq: 2238,漢字の読みを入力してください,Text
__薫__風，__薫__陶,クン,薫 → JPDB Kanji Freq: 2233,漢字の読みを入力してください,Text
__吟__じる，__吟__味，詩__吟__，苦__吟__,ギン,吟 → JPDB Kanji Freq: 2232,漢字の読みを入力してください,Text
謙__遜__，不__遜__,ソン,遜 → JPDB Kanji Freq: 2230,漢字の読みを入力してください,Text
__胎__児，受__胎__，母__胎__,タイ,胎 → JPDB Kanji Freq: 2228,漢字の読みを入力してください,Text
__措__置，__措__辞，挙__措__,ソ,措 → JPDB Kanji Freq: 2226,漢字の読みを入力してください,Text
__硝__石，__硝__酸,ショウ,硝 → JPDB Kanji Freq: 2225,漢字の読みを入力してください,Text
__洪__水，__洪__積層,コウ,洪 → JPDB Kanji Freq: 2221,漢字の読みを入力してください,Text
純__朴__，素__朴__,ボク,朴 → JPDB Kanji Freq: 2216,漢字の読みを入力してください,Text
__逝__去，急__逝__，長__逝__,セイ,逝 → JPDB Kanji Freq: 2215,漢字の読みを入力してください,Text
才__媛__,エン,媛 → JPDB Kanji Freq: 2213,漢字の読みを入力してください,Text
__陳__列，__陳__謝，開__陳__,チン,陳 → JPDB Kanji Freq: 2211,漢字の読みを入力してください,Text
解__剖__,ボウ,剖 → JPDB Kanji Freq: 2208,漢字の読みを入力してください,Text
不__朽__，老__朽__，腐__朽__,キュウ,朽 → JPDB Kanji Freq: 2207,漢字の読みを入力してください,Text
__賜__暇，下__賜__，恩__賜__,シ,賜 → JPDB Kanji Freq: 2205,漢字の読みを入力してください,Text
歌舞__伎__,キ,伎 → JPDB Kanji Freq: 2200,漢字の読みを入力してください,Text
隠__蔽__,ヘイ,蔽 → JPDB Kanji Freq: 2198,漢字の読みを入力してください,Text
__疫__病，悪__疫__，防__疫__,エキ,疫 → JPDB Kanji Freq: 2197,漢字の読みを入力してください,Text
__疫__病神,ヤク,疫 → JPDB Kanji Freq: 2197,漢字の読みを入力してください,Text
表__彰__，顕__彰__,ショウ,彰 → JPDB Kanji Freq: 2196,漢字の読みを入力してください,Text
__擁__護，__擁__立，抱__擁__,ヨウ,擁 → JPDB Kanji Freq: 2195,漢字の読みを入力してください,Text
__陵__墓，丘__陵__,リョウ,陵 → JPDB Kanji Freq: 2194,漢字の読みを入力してください,Text
城__郭__，外__郭__，輪__郭__,カク,郭 → JPDB Kanji Freq: 2193,漢字の読みを入力してください,Text
__媒__介，__媒__体，触__媒__,バイ,媒 → JPDB Kanji Freq: 2192,漢字の読みを入力してください,Text
水__槽__，浴__槽__,ソウ,槽 → JPDB Kanji Freq: 2186,漢字の読みを入力してください,Text
__姻__族，婚__姻__,イン,姻 → JPDB Kanji Freq: 2183,漢字の読みを入力してください,Text
__楼__閣，鐘__楼__，望__楼__,ロウ,楼 → JPDB Kanji Freq: 2182,漢字の読みを入力してください,Text
__韻__律，__韻__文，音__韻__,イン,韻 → JPDB Kanji Freq: 2180,漢字の読みを入力してください,Text
__膳__，配__膳__,ゼン,膳 → JPDB Kanji Freq: 2179,漢字の読みを入力してください,Text
__勲__功，__勲__章，殊__勲__,クン,勲 → JPDB Kanji Freq: 2175,漢字の読みを入力してください,Text
__猶__予,ユウ,猶 → JPDB Kanji Freq: 2172,漢字の読みを入力してください,Text
__喝__破，一__喝__，恐__喝__,カツ,喝 → JPDB Kanji Freq: 2170,漢字の読みを入力してください,Text
__耕__作，__耕__地，農__耕__,コウ,耕 → JPDB Kanji Freq: 2166,漢字の読みを入力してください,Text
収__賄__，贈__賄__,ワイ,賄 → JPDB Kanji Freq: 2165,漢字の読みを入力してください,Text
皇__后__，皇太__后__,"コウ,ゴウ",后 → JPDB Kanji Freq: 2159,漢字の読みを入力してください,Text
__羞__恥心,シュウ,羞 → JPDB Kanji Freq: 2158,漢字の読みを入力してください,Text
__慨__嘆，憤__慨__，感__慨__,ガイ,慨 → JPDB Kanji Freq: 2157,漢字の読みを入力してください,Text
__傲__然，__傲__慢,ゴウ,傲 → JPDB Kanji Freq: 2156,漢字の読みを入力してください,Text
__閲__覧，__閲__歴，校__閲__,エツ,閲 → JPDB Kanji Freq: 2155,漢字の読みを入力してください,Text
__芯__，蝋燭の__芯__，鉛筆の__芯__，__芯__が強い,シン,芯 → JPDB Kanji Freq: 2153,漢字の読みを入力してください,Text
__甚__大，激__甚__，幸__甚__,ジン,甚 → JPDB Kanji Freq: 2152,漢字の読みを入力してください,Text
球__茎__，地下__茎__,ケイ,茎 → JPDB Kanji Freq: 2148,漢字の読みを入力してください,Text
__訂__正，改__訂__,テイ,訂 → JPDB Kanji Freq: 2147,漢字の読みを入力してください,Text
__頓__着，整__頓__,トン,頓 → JPDB Kanji Freq: 2144,漢字の読みを入力してください,Text
__匿__名，隠__匿__,トク,匿 → JPDB Kanji Freq: 2143,漢字の読みを入力してください,Text
__需__要，__需__給，必__需__品,ジュ,需 → JPDB Kanji Freq: 2141,漢字の読みを入力してください,Text
系__譜__，楽__譜__，年__譜__,フ,譜 → JPDB Kanji Freq: 2140,漢字の読みを入力してください,Text
骨__髄__，脳__髄__，真__髄__,ズイ,髄 → JPDB Kanji Freq: 2139,漢字の読みを入力してください,Text
破__綻__,タン,綻 → JPDB Kanji Freq: 2138,漢字の読みを入力してください,Text
__附__属，寄__附__,フ,附 → JPDB Kanji Freq: 2137,漢字の読みを入力してください,Text
__紺__青，__紺__屋，濃__紺__,コン,紺 → JPDB Kanji Freq: 2135,漢字の読みを入力してください,Text
__弊__害，旧__弊__，疲__弊__,ヘイ,弊 → JPDB Kanji Freq: 2134,漢字の読みを入力してください,Text
__諾__否，承__諾__，快__諾__,ダク,諾 → JPDB Kanji Freq: 2132,漢字の読みを入力してください,Text
__奨__励，__奨__学金，推__奨__,ショウ,奨 → JPDB Kanji Freq: 2131,漢字の読みを入力してください,Text
__拷__問,ゴウ,拷 → JPDB Kanji Freq: 2129,漢字の読みを入力してください,Text
__搾__取，圧__搾__,サク,搾 → JPDB Kanji Freq: 2128,漢字の読みを入力してください,Text
__椎__間板，脊__椎__,ツイ,椎 → JPDB Kanji Freq: 2127,漢字の読みを入力してください,Text
__培__養，栽__培__,バイ,培 → JPDB Kanji Freq: 2123,漢字の読みを入力してください,Text
__債__務，負__債__，公__債__,サイ,債 → JPDB Kanji Freq: 2122,漢字の読みを入力してください,Text
__挫__折，頓__挫__,ザ,挫 → JPDB Kanji Freq: 2120,漢字の読みを入力してください,Text
__閑__静，__閑__却，繁__閑__,カン,閑 → JPDB Kanji Freq: 2119,漢字の読みを入力してください,Text
__諭__旨，教__諭__，説__諭__,ユ,諭 → JPDB Kanji Freq: 2112,漢字の読みを入力してください,Text
__奔__走，__奔__放，出__奔__,ホン,奔 → JPDB Kanji Freq: 2110,漢字の読みを入力してください,Text
__尿__意，__尿__素，夜__尿__症,ニョウ,尿 → JPDB Kanji Freq: 2107,漢字の読みを入力してください,Text
__貪__欲,ドン,貪 → JPDB Kanji Freq: 2105,漢字の読みを入力してください,Text
統__帥__，元__帥__,スイ,帥 → JPDB Kanji Freq: 2104,漢字の読みを入力してください,Text
失__踪__,ソウ,踪 → JPDB Kanji Freq: 2101,漢字の読みを入力してください,Text
__逐__次，__逐__一，駆__逐__,チク,逐 → JPDB Kanji Freq: 2100,漢字の読みを入力してください,Text
__禍__福，__禍__根，災__禍__,カ,禍 → JPDB Kanji Freq: 2098,漢字の読みを入力してください,Text
__蛮__行，__蛮__人，野__蛮__,バン,蛮 → JPDB Kanji Freq: 2097,漢字の読みを入力してください,Text
__枢__軸，__枢__要，中__枢__,スウ,枢 → JPDB Kanji Freq: 2092,漢字の読みを入力してください,Text
女__婿__,セイ,婿 → JPDB Kanji Freq: 2090,漢字の読みを入力してください,Text
__鉛__筆，亜__鉛__，黒__鉛__,エン,鉛 → JPDB Kanji Freq: 2089,漢字の読みを入力してください,Text
__畏__敬，__畏__怖,イ,畏 → JPDB Kanji Freq: 2087,漢字の読みを入力してください,Text
__冶__金，陶__冶__,ヤ,冶 → JPDB Kanji Freq: 2086,漢字の読みを入力してください,Text
__虜__囚，捕__虜__,リョ,虜 → JPDB Kanji Freq: 2083,漢字の読みを入力してください,Text
__拉__致,ラ,拉 → JPDB Kanji Freq: 2082,漢字の読みを入力してください,Text
__崇__拝，__崇__高,スウ,崇 → JPDB Kanji Freq: 2080,漢字の読みを入力してください,Text
__謹__慎，__謹__賀，__謹__呈,キン,謹 → JPDB Kanji Freq: 2079,漢字の読みを入力してください,Text
頭__巾__，雑__巾__,キン,巾 → JPDB Kanji Freq: 2077,漢字の読みを入力してください,Text
__呉__服，__呉__越同舟,ゴ,呉 → JPDB Kanji Freq: 2075,漢字の読みを入力してください,Text
__傑__物，__傑__作，豪__傑__,ケツ,傑 → JPDB Kanji Freq: 2074,漢字の読みを入力してください,Text
管__轄__，所__轄__，直__轄__,カツ,轄 → JPDB Kanji Freq: 2073,漢字の読みを入力してください,Text
__盆__栽，__盆__地，旧__盆__,ボン,盆 → JPDB Kanji Freq: 2065,漢字の読みを入力してください,Text
