Question,Answers,Comment,Instructions,Render as
SNSには、（　）に満ちたコメントがあふれている。,悪意,SNSには、__悪意__に満ちたコメントがあふれている。,Type the reading!,Text
（　）のない冗談なんだから、ここは笑ってよ。,悪意,__悪意__のない冗談なんだから、ここは笑ってよ。,Type the reading!,Text
両国の関係が（　）し、一触即発の事態です。,悪化,両国の関係が__悪化__し、一触即発の事態です。,Type the reading!,Text
病状が（　）していると医師から伝えられた。,悪化,病状が__悪化__していると医師から伝えられた。,Type the reading!,Text
情勢が（　）しているから、一日も早くこの国を出た方が良い。,悪化,情勢が__悪化__しているから、一日も早くこの国を出た方が良い。,Type the reading!,Text
健太くんがしゃしゃり出たことで、事態が（　）しました。,悪化,健太くんがしゃしゃり出たことで、事態が__悪化__しました。,Type the reading!,Text
経営状況が（　）の一途をたどる。,悪化,経営状況が__悪化__の一途をたどる。,Type the reading!,Text
健太くんに（　）があるとは思えない。,悪気,健太くんに__悪気__があるとは思えない。,Type the reading!,Text
何の（　）もないと弁解した。,悪気,何の__悪気__もないと弁解した。,Type the reading!,Text
（　）で言ったのではない。,悪気,__悪気__で言ったのではない。,Type the reading!,Text
（　）がないからといって全てが許されるわけではない。,悪気,__悪気__がないからといって全てが許されるわけではない。,Type the reading!,Text
（　）があってニックネームを付けたのではない。,悪気,__悪気__があってニックネームを付けたのではない。,Type the reading!,Text
無意識のうちに（　）を犯していたようだ。,悪業,無意識のうちに__悪業__を犯していたようだ。,Type the reading!,Text
純白の曼珠沙華は、（　）をはらうといわれています。,悪業,純白の曼珠沙華は、__悪業__をはらうといわれています。,Type the reading!,Text
合法でも、道徳に背いた（　）を続ければ報いを受ける。,悪業,合法でも、道徳に背いた__悪業__を続ければ報いを受ける。,Type the reading!,Text
（　）を積んだ者は、死後地獄に落ちる。,悪業,__悪業__を積んだ者は、死後地獄に落ちる。,Type the reading!,Text
（　）に天罰が下る。,悪業,__悪業__に天罰が下る。,Type the reading!,Text
彼の部屋の装飾は派手すぎて、正直言って（　）だ。,悪趣味,彼の部屋の装飾は派手すぎて、正直言って__悪趣味__だ。,Type the reading!,Text
人の不幸を笑うようなジョークは、ただの（　）に過ぎない。,悪趣味,人の不幸を笑うようなジョークは、ただの__悪趣味__に過ぎない。,Type the reading!,Text
そんな毒々しい色の服を着るなんて、（　）だと言われても仕方がない。,悪趣味,そんな毒々しい色の服を着るなんて、__悪趣味__だと言われても仕方がない。,Type the reading!,Text
（　）な映画ばかり好む彼の感性は、理解しがたい。,悪趣味,__悪趣味__な映画ばかり好む彼の感性は、理解しがたい。,Type the reading!,Text
日本には、男尊女卑という（　）がある。,悪習,日本には、男尊女卑という__悪習__がある。,Type the reading!,Text
喫煙の（　）をやめる。,悪習,喫煙の__悪習__をやめる。,Type the reading!,Text
悪友のせいで（　）が身についた。,悪習,悪友のせいで__悪習__が身についた。,Type the reading!,Text
（　）を改める。,悪習,__悪習__を改める。,Type the reading!,Text
（　）に染まる。,悪習,__悪習__に染まる。,Type the reading!,Text
不健康な生活習慣が体調不良を招き、さらに運動不足になるという（　）に陥っている。,悪循環,不健康な生活習慣が体調不良を招き、さらに運動不足になるという__悪循環__に陥っている。,Type the reading!,Text
会社の業績が悪化し、従業員の士気が下がり、生産性が落ちるという（　）が続いている。,悪循環,会社の業績が悪化し、従業員の士気が下がり、生産性が落ちるという__悪循環__が続いている。,Type the reading!,Text
負債を返すために新たな借金をするのは、（　）を生むだけだ。,悪循環,負債を返すために新たな借金をするのは、__悪循環__を生むだけだ。,Type the reading!,Text
（　）を断ち切るには、一つひとつの問題を冷静に解決していく必要がある。,悪循環,__悪循環__を断ち切るには、一つひとつの問題を冷静に解決していく必要がある。,Type the reading!,Text
映画の中で、（　）は誰もが恐れる悪党だった。,悪太郎,映画の中で、__悪太郎__は誰もが恐れる悪党だった。,Type the reading!,Text
子供たちは、（　）の登場シーンで息を呑んで見守った。,悪太郎,子供たちは、__悪太郎__の登場シーンで息を呑んで見守った。,Type the reading!,Text
（　）というキャラクターは、物語の中で何度も主人公を苦しめた。,悪太郎,__悪太郎__というキャラクターは、物語の中で何度も主人公を苦しめた。,Type the reading!,Text
彼の行動はまるで（　）そのもので、周囲の人々を困らせてばかりだ。,悪太郎,彼の行動はまるで__悪太郎__そのもので、周囲の人々を困らせてばかりだ。,Type the reading!,Text
歩きスマホでぶつかってきた男が、ぶつかられた僕に（　）をついた。,悪態,歩きスマホでぶつかってきた男が、ぶつかられた僕に__悪態__をついた。,Type the reading!,Text
健太くんは、ともこちゃんに思い付く限りの（　）をついた。,悪態,健太くんは、ともこちゃんに思い付く限りの__悪態__をついた。,Type the reading!,Text
健太くんが、何やら（　）をつきながら部屋に入ってきた。,悪態,健太くんが、何やら__悪態__をつきながら部屋に入ってきた。,Type the reading!,Text
何にも理解してくれない先生に（　）をつきたい気持ちになった。,悪態,何にも理解してくれない先生に__悪態__をつきたい気持ちになった。,Type the reading!,Text
ともこちゃんは、失態を犯した自分に（　）をつきたくなった。,悪態,ともこちゃんは、失態を犯した自分に__悪態__をつきたくなった。,Type the reading!,Text
誰もがおかしいと思いながら声を上げることができずにいたが、彼は、教会の（　）を非難した。,悪弊,誰もがおかしいと思いながら声を上げることができずにいたが、彼は、教会の__悪弊__を非難した。,Type the reading!,Text
若者たちの力で、村の（　）を打ち破る。,悪弊,若者たちの力で、村の__悪弊__を打ち破る。,Type the reading!,Text
言い訳や申し開きを悪とする習慣は（　）でしかない。,悪弊,言い訳や申し開きを悪とする習慣は__悪弊__でしかない。,Type the reading!,Text
旧態依然としたPTAという（　）を打破する。,悪弊,旧態依然としたPTAという__悪弊__を打破する。,Type the reading!,Text
（　）に気付いていたが、為す術がないまま放っておいた。,悪弊,__悪弊__に気付いていたが、為す術がないまま放っておいた。,Type the reading!,Text
巧妙で（　）な手を使った。,悪辣,巧妙で__悪辣__な手を使った。,Type the reading!,Text
一部の人間の（　）な操作で値がつり上げられている。,悪辣,一部の人間の__悪辣__な操作で値がつり上げられている。,Type the reading!,Text
そんな無法なことをするのは相当（　）な人間だ。,悪辣,そんな無法なことをするのは相当__悪辣__な人間だ。,Type the reading!,Text
それは（　）極まりない行為だ。,悪辣,それは__悪辣__極まりない行為だ。,Type the reading!,Text
（　）な手段で手に入れた。,悪辣,__悪辣__な手段で手に入れた。,Type the reading!,Text
終楽章のカデンツァの部分が（　）だった。,圧巻,終楽章のカデンツァの部分が__圧巻__だった。,Type the reading!,Text
映画のラストシーンは（　）だった。,圧巻,映画のラストシーンは__圧巻__だった。,Type the reading!,Text
その記事は（　）だった。,圧巻,その記事は__圧巻__だった。,Type the reading!,Text
この舞台の戦いのシーンは（　）だ。,圧巻,この舞台の戦いのシーンは__圧巻__だ。,Type the reading!,Text
この水族館は、トンネルになっている水槽が（　）です。,圧巻,この水族館は、トンネルになっている水槽が__圧巻__です。,Type the reading!,Text
箱根駅伝は、A大学の（　）だった。,圧勝,箱根駅伝は、A大学の__圧勝__だった。,Type the reading!,Text
大方の予想通り、ともこちゃんの（　）だった。,圧勝,大方の予想通り、ともこちゃんの__圧勝__だった。,Type the reading!,Text
選挙は与党の（　）に終わる。,圧勝,選挙は与党の__圧勝__に終わる。,Type the reading!,Text
昨日の試合は、日本代表の（　）に終わった。,圧勝,昨日の試合は、日本代表の__圧勝__に終わった。,Type the reading!,Text
ハンデを付けてもらったのに、健太くんの（　）だった。,圧勝,ハンデを付けてもらったのに、健太くんの__圧勝__だった。,Type the reading!,Text
不動産会社が土地を（　）する。,斡旋,不動産会社が土地を__斡旋__する。,Type the reading!,Text
仲介者が両者に和睦を（　）する。,斡旋,仲介者が両者に和睦を__斡旋__する。,Type the reading!,Text
健太くんのお父さんの（　）で職を得た。,斡旋,健太くんのお父さんの__斡旋__で職を得た。,Type the reading!,Text
求職者に仕事を（　）する。,斡旋,求職者に仕事を__斡旋__する。,Type the reading!,Text
（　）収賄罪で起訴される。,斡旋,__斡旋__収賄罪で起訴される。,Type the reading!,Text
父から勘当され、（　）な生活を続けることが不可能になりました。,安逸,父から勘当され、__安逸__な生活を続けることが不可能になりました。,Type the reading!,Text
冬の陽だまりのような（　）をむさぼり続ける。,安逸,冬の陽だまりのような__安逸__をむさぼり続ける。,Type the reading!,Text
怠惰で（　）な日々から抜け出した。,安逸,怠惰で__安逸__な日々から抜け出した。,Type the reading!,Text
私は、日々の（　）な暮らしに満足しています。,安逸,私は、日々の__安逸__な暮らしに満足しています。,Type the reading!,Text
苦労よりも（　）さを選ぶ若者が増えています。,安逸,苦労よりも__安逸__さを選ぶ若者が増えています。,Type the reading!,Text
老後を（　）に暮らす。,安穏,老後を__安穏__に暮らす。,Type the reading!,Text
退職後の日々を（　）にすごす。,安穏,退職後の日々を__安穏__にすごす。,Type the reading!,Text
戦争の足音が近づいていて、（　）な気持ちでいられなかった。,安穏,戦争の足音が近づいていて、__安穏__な気持ちでいられなかった。,Type the reading!,Text
親の財産のおかげで（　）に商売をすることができている。,安穏,親の財産のおかげで__安穏__に商売をすることができている。,Type the reading!,Text
神社で無事（　）を祈る。,安穏,神社で無事__安穏__を祈る。,Type the reading!,Text
彼は末期癌に苦しんでおり、（　）を選択することを考えていた。,安楽死,彼は末期癌に苦しんでおり、__安楽死__を選択することを考えていた。,Type the reading!,Text
（　）に賛成する人々は、患者の尊厳を守るために必要だと考えている。,安楽死,__安楽死__に賛成する人々は、患者の尊厳を守るために必要だと考えている。,Type the reading!,Text
（　）に関する法律は、各国で異なるため、国際的に議論が続いている。,安楽死,__安楽死__に関する法律は、各国で異なるため、国際的に議論が続いている。,Type the reading!,Text
彼女は（　）を望んでいるが、それが法的に認められる国に住んでいない。,安楽死,彼女は__安楽死__を望んでいるが、それが法的に認められる国に住んでいない。,Type the reading!,Text
友と師に恵まれ、（　）とした学生生活を送ることができました。,安閑,友と師に恵まれ、__安閑__とした学生生活を送ることができました。,Type the reading!,Text
今は、（　）としている場合じゃないだろう。,安閑,今は、__安閑__としている場合じゃないだろう。,Type the reading!,Text
絵を描いている時だけは、（　）たる時間を過ごせた。,安閑,絵を描いている時だけは、__安閑__たる時間を過ごせた。,Type the reading!,Text
王様の地位は、いつ引きずりおろされるか分からず（　）たるものではない。,安閑,王様の地位は、いつ引きずりおろされるか分からず__安閑__たるものではない。,Type the reading!,Text
その知らせを聞いた以上、（　）としてはいられない。,安閑,その知らせを聞いた以上、__安閑__としてはいられない。,Type the reading!,Text
百王治天の（　）を勘（かんが）へて（太平記・６,安危,百王治天の__安危__を勘（かんが）へて（太平記・６,Type the reading!,Text
首相がテロリストに暗殺されるとは、この国の（　）に関わる大事件だ。,安危,首相がテロリストに暗殺されるとは、この国の__安危__に関わる大事件だ。,Type the reading!,Text
四海の（　）は掌の内に照らし、百王の理乱は心の中に懸けたり（白居易）,安危,四海の__安危__は掌の内に照らし、百王の理乱は心の中に懸けたり（白居易）,Type the reading!,Text
国の（　）に関わるデリケートな問題です。,安危,国の__安危__に関わるデリケートな問題です。,Type the reading!,Text
一国の将来の（　）に関わる政策を議論しています。,安危,一国の将来の__安危__に関わる政策を議論しています。,Type the reading!,Text
動物でわかったことを（　）に人間に応用すると危険です。,安直,動物でわかったことを__安直__に人間に応用すると危険です。,Type the reading!,Text
私は、（　）に健太くんに頼まれた仕事を引き受けた。,安直,私は、__安直__に健太くんに頼まれた仕事を引き受けた。,Type the reading!,Text
今日は、ハンバーガーセットという（　）な昼ご飯で済ませた。,安直,今日は、ハンバーガーセットという__安直__な昼ご飯で済ませた。,Type the reading!,Text
言葉というものは、そんなに（　）に考えるものではない。,安直,言葉というものは、そんなに__安直__に考えるものではない。,Type the reading!,Text
（　）な方法では、成功することはかなわないでしょう。,安直,__安直__な方法では、成功することはかなわないでしょう。,Type the reading!,Text
健太くんの顔に（　）の色が浮かんでいた。,安堵,健太くんの顔に__安堵__の色が浮かんでいた。,Type the reading!,Text
ともこちゃんは（　）のため息をついた。,安堵,ともこちゃんは__安堵__のため息をついた。,Type the reading!,Text
ともこちゃんの無事を聞いて（　）した。,安堵,ともこちゃんの無事を聞いて__安堵__した。,Type the reading!,Text
その知らせにほっと（　）した。,安堵,その知らせにほっと__安堵__した。,Type the reading!,Text
（　）の胸をなでおろす。,安堵,__安堵__の胸をなでおろす。,Type the reading!,Text
被害者の（　）不明の情報が流れていたが、先程無事が確認されたそうだ。,安否,被害者の__安否__不明の情報が流れていたが、先程無事が確認されたそうだ。,Type the reading!,Text
爆撃があった場所にともこちゃんはいたらしが、まだ（　）は分かっていない。,安否,爆撃があった場所にともこちゃんはいたらしが、まだ__安否__は分かっていない。,Type the reading!,Text
水害に遭った子供たちの（　）について一方ならぬ心配をする。,安否,水害に遭った子供たちの__安否__について一方ならぬ心配をする。,Type the reading!,Text
私の（　）を気遣って、頻繁に電話してくれる。,安否,私の__安否__を気遣って、頻繁に電話してくれる。,Type the reading!,Text
遠くに住む家族の（　）を気にする。,安否,遠くに住む家族の__安否__を気にする。,Type the reading!,Text
彼は（　）で、いつも大事なことを忘れてしまう。,安本丹,彼は__安本丹__で、いつも大事なことを忘れてしまう。,Type the reading!,Text
その（　）な行動には、周囲の人々も呆れてしまった。,安本丹,その__安本丹__な行動には、周囲の人々も呆れてしまった。,Type the reading!,Text
いくら（　）でも、あんなミスを繰り返すわけにはいかない。,安本丹,いくら__安本丹__でも、あんなミスを繰り返すわけにはいかない。,Type the reading!,Text
彼は（　）だから、もう少し注意深くなった方がいい。,安本丹,彼は__安本丹__だから、もう少し注意深くなった方がいい。,Type the reading!,Text
政治的な取引は、（　）で進行しているようだ。,暗暗裏,政治的な取引は、__暗暗裏__で進行しているようだ。,Type the reading!,Text
彼は（　）で自分の計画を実行していると噂されている。,暗暗裏,彼は__暗暗裏__で自分の計画を実行していると噂されている。,Type the reading!,Text
この問題は（　）に解決に向かっているが、詳細はまだわからない。,暗暗裏,この問題は__暗暗裏__に解決に向かっているが、詳細はまだわからない。,Type the reading!,Text
事件の真相は（　）に隠されているため、明らかにするのは難しい。,暗暗裏,事件の真相は__暗暗裏__に隠されているため、明らかにするのは難しい。,Type the reading!,Text
彼は（　）の影響を受け、思いがけないトラブルに見舞われた。,暗剣殺,彼は__暗剣殺__の影響を受け、思いがけないトラブルに見舞われた。,Type the reading!,Text
（　）が近づいていると感じるが、具体的な危険はまだ明らかではない。,暗剣殺,__暗剣殺__が近づいていると感じるが、具体的な危険はまだ明らかではない。,Type the reading!,Text
占いで（　）の兆しが出ていたので、気をつけるように言われた。,暗剣殺,占いで__暗剣殺__の兆しが出ていたので、気をつけるように言われた。,Type the reading!,Text
（　）は表面には現れないが、注意深く対策を取らなければならない。,暗剣殺,__暗剣殺__は表面には現れないが、注意深く対策を取らなければならない。,Type the reading!,Text
彼に（　）を与えて催眠術をかける。,暗示,彼に__暗示__を与えて催眠術をかける。,Type the reading!,Text
日本の将来を（　）するような出来事でした。,暗示,日本の将来を__暗示__するような出来事でした。,Type the reading!,Text
結末の別れを（　）する演出だった。,暗示,結末の別れを__暗示__する演出だった。,Type the reading!,Text
たとえを引いて解決策を（　）する。,暗示,たとえを引いて解決策を__暗示__する。,Type the reading!,Text
いつの間にか（　）にかかっていた。,暗示,いつの間にか__暗示__にかかっていた。,Type the reading!,Text
法案の議会通過が（　）に乗り上げた。,暗礁,法案の議会通過が__暗礁__に乗り上げた。,Type the reading!,Text
平和条約の交渉は（　）に乗り上げたままです。,暗礁,平和条約の交渉は__暗礁__に乗り上げたままです。,Type the reading!,Text
ロシアのウクライナ侵攻で、ロシアとEUが決裂、火星探査計画まで（　）に乗り上げた。,暗礁,ロシアのウクライナ侵攻で、ロシアとEUが決裂、火星探査計画まで__暗礁__に乗り上げた。,Type the reading!,Text
タンカーが（　）に乗り上げ船体が破損し、重油が流出した。,暗礁,タンカーが__暗礁__に乗り上げ船体が破損し、重油が流出した。,Type the reading!,Text
クーデターが起き、改革が（　）に乗り上げた。,暗礁,クーデターが起き、改革が__暗礁__に乗り上げた。,Type the reading!,Text
世界の平和のために、僕が（　）していることを人類は知らない。,暗躍,世界の平和のために、僕が__暗躍__していることを人類は知らない。,Type the reading!,Text
健太くんは変装の名人なので、変装して裏社会で（　）している。,暗躍,健太くんは変装の名人なので、変装して裏社会で__暗躍__している。,Type the reading!,Text
一連の事件の影で、世界的犯罪組織が（　）しているようだ。,暗躍,一連の事件の影で、世界的犯罪組織が__暗躍__しているようだ。,Type the reading!,Text
チケットがなかなか買えない事情の裏に転売屋の（　）がある。,暗躍,チケットがなかなか買えない事情の裏に転売屋の__暗躍__がある。,Type the reading!,Text
この組織を混乱に陥れようと（　）している者がいる。,暗躍,この組織を混乱に陥れようと__暗躍__している者がいる。,Type the reading!,Text
直接的な表現よりも（　）の方が心に残る。,暗喩,直接的な表現よりも__暗喩__の方が心に残る。,Type the reading!,Text
作者のメッセージが（　）の形で盛り込まれています。,暗喩,作者のメッセージが__暗喩__の形で盛り込まれています。,Type the reading!,Text
ともこちゃんの言葉には（　）が込められていた。,暗喩,ともこちゃんの言葉には__暗喩__が込められていた。,Type the reading!,Text
かわいいと直接言うのは恥ずかしいので、天使みたいだねと（　）で表現した。,暗喩,かわいいと直接言うのは恥ずかしいので、天使みたいだねと__暗喩__で表現した。,Type the reading!,Text
（　）に長けている健太くんの詩は素晴らしい。,暗喩,__暗喩__に長けている健太くんの詩は素晴らしい。,Type the reading!,Text
老後のことを考えると（　）たる気持ちになる。,暗澹,老後のことを考えると__暗澹__たる気持ちになる。,Type the reading!,Text
戦争が回避できなかったと聞いて（　）たる気持ちになった。,暗澹,戦争が回避できなかったと聞いて__暗澹__たる気持ちになった。,Type the reading!,Text
この国の将来について（　）たる気持ちになる。,暗澹,この国の将来について__暗澹__たる気持ちになる。,Type the reading!,Text
いつまでこんな生活が続くのかと（　）たる思いになる。,暗澹,いつまでこんな生活が続くのかと__暗澹__たる思いになる。,Type the reading!,Text
（　）たる雲が全天を覆う。,暗澹,__暗澹__たる雲が全天を覆う。,Type the reading!,Text
大きな誤りの方が（　）見落とされやすい。,案外,大きな誤りの方が__案外__見落とされやすい。,Type the reading!,Text
持ってみたら（　）軽かった。,案外,持ってみたら__案外__軽かった。,Type the reading!,Text
ともこちゃんは（　）迷信深い。,案外,ともこちゃんは__案外__迷信深い。,Type the reading!,Text
（　）難しい試験だった。,案外,__案外__難しい試験だった。,Type the reading!,Text
（　）な結果に終わる。,案外,__案外__な結果に終わる。,Type the reading!,Text
若者はよく（　）に突っ走る。,闇雲,若者はよく__闇雲__に突っ走る。,Type the reading!,Text
（　）に銃を打っても当たるはずがない。,闇雲,__闇雲__に銃を打っても当たるはずがない。,Type the reading!,Text
（　）に暗記しても効率よくない。,闇雲,__闇雲__に暗記しても効率よくない。,Type the reading!,Text
（　）にインターネットの情報を信じ込んではいけない。,闇雲,__闇雲__にインターネットの情報を信じ込んではいけない。,Type the reading!,Text
