Question,Answers,Comment,Instructions,Render as
（　）、無理に言葉にしようとしなくても伝わるんだよ。,維摩一黙,__維摩一黙__、無理に言葉にしようとしなくても伝わるんだよ。,Type the reading!,Text
（　）というけれども、健太くんの沈黙はそんなかっこいいものではなく逃げているだけです。,維摩一黙,__維摩一黙__というけれども、健太くんの沈黙はそんなかっこいいものではなく逃げているだけです。,Type the reading!,Text
（　）というように、言葉で説明できないことを理解して沈黙を貫くともこちゃんは、真理に近づいている人です。,維摩一黙,__維摩一黙__というように、言葉で説明できないことを理解して沈黙を貫くともこちゃんは、真理に近づいている人です。,Type the reading!,Text
この会社の良いところは何かと面接で聞かれ、沈黙を貫いたら、（　）と讃えられました。,維摩一黙,この会社の良いところは何かと面接で聞かれ、沈黙を貫いたら、__維摩一黙__と讃えられました。,Type the reading!,Text
言葉を尽くしても伝わらないことがある、（　）、黙すことで伝わることがある。,維摩一黙,言葉を尽くしても伝わらないことがある、__維摩一黙__、黙すことで伝わることがある。,Type the reading!,Text
空手の道場には「（　）」と（　）と大書された額縁が掲げられています。,一期一会,空手の道場には「__一期一会__」と__墨痕淋漓__と大書された額縁が掲げられています。,Type the reading!,Text
僕たちのために（　）働いてくれた父さんの退職を機に、（　）を尽くすにはどうしたらいいか、兄弟で相談しました。,一生懸命,僕たちのために__一生懸命__働いてくれた父さんの退職を機に、__反哺之羞__を尽くすにはどうしたらいいか、兄弟で相談しました。,Type the reading!,Text
毎日を（　）に生き、この世に未練がない健太くんは（　）し祈りました。,一生懸命,毎日を__一生懸命__に生き、この世に未練がない健太くんは__臨終正念__し祈りました。,Type the reading!,Text
（　）に、（　）といわれるけど、薬には開発費がかかっているんだよ。,一般的,__一般的__に、__薬九層倍__といわれるけど、薬には開発費がかかっているんだよ。,Type the reading!,Text
（　）の思想がない会社は、遅かれ早かれ倒産するでしょう。,右賢左戚,__右賢左戚__の思想がない会社は、遅かれ早かれ倒産するでしょう。,Type the reading!,Text
（　）の大切さは理解できるけれども、僕が一から立ち上げた会社は息子に譲りたい。,右賢左戚,__右賢左戚__の大切さは理解できるけれども、僕が一から立ち上げた会社は息子に譲りたい。,Type the reading!,Text
（　）をモットーとしているので、創業家じゃなくてものし上がるチャンスはあります。,右賢左戚,__右賢左戚__をモットーとしているので、創業家じゃなくてものし上がるチャンスはあります。,Type the reading!,Text
社長は人事を行うに当たって、（　）を大事と考えていて、日ごろの部下の行動をちゃんと見て然るべき配置を行っています。,右賢左戚,社長は人事を行うに当たって、__右賢左戚__を大事と考えていて、日ごろの部下の行動をちゃんと見て然るべき配置を行っています。,Type the reading!,Text
親族としての情に流されることなく、（　）を貫きたいと思う。,右賢左戚,親族としての情に流されることなく、__右賢左戚__を貫きたいと思う。,Type the reading!,Text
（　）であるべきなのに、中学受験戦争が過熱すると勉強に偏った頭でっかちな人間が増えそうです。,右文左武,__右文左武__であるべきなのに、中学受験戦争が過熱すると勉強に偏った頭でっかちな人間が増えそうです。,Type the reading!,Text
（　）の教えを大事に考える祖父は、私に勉強も運動も両方ともおろそかにしないよう教育しました。,右文左武,__右文左武__の教えを大事に考える祖父は、私に勉強も運動も両方ともおろそかにしないよう教育しました。,Type the reading!,Text
あの学校は（　）の校風なので、勉強が嫌いな健太くんは進学しないでしょう。,右文左武,あの学校は__右文左武__の校風なので、勉強が嫌いな健太くんは進学しないでしょう。,Type the reading!,Text
健太くんは、空手も勉強も手を抜かず、（　）の精神を大事にしています。,右文左武,健太くんは、空手も勉強も手を抜かず、__右文左武__の精神を大事にしています。,Type the reading!,Text
文事ある者は必ず武備あり、人の上に立つ人間になりたいのなら、（　）であるべきです。,右文左武,文事ある者は必ず武備あり、人の上に立つ人間になりたいのなら、__右文左武__であるべきです。,Type the reading!,Text
若い世代と老いた我々の世代では（　）に隔たりができて、（　）は不可能な時代になりました。,価値観,若い世代と老いた我々の世代では__価値観__に隔たりができて、__累世同居__は不可能な時代になりました。,Type the reading!,Text
（　）な母との生活は（　）、囚われているようで息苦しいものでした。,過保護,__過保護__な母との生活は__籠鳥檻猿__、囚われているようで息苦しいものでした。,Type the reading!,Text
（　）となることもあるんだから、事件は大小に関わらず解決していこう。,蚊虻走牛,__蚊虻走牛__となることもあるんだから、事件は大小に関わらず解決していこう。,Type the reading!,Text
小さなことでも見落とすと（　）となりかねませんよ。,蚊虻走牛,小さなことでも見落とすと__蚊虻走牛__となりかねませんよ。,Type the reading!,Text
小さなミスが会社を揺るがすことがあるように、（　）となることがあるということを常に頭に入れておかなくてはいけません。,蚊虻走牛,小さなミスが会社を揺るがすことがあるように、__蚊虻走牛__となることがあるということを常に頭に入れておかなくてはいけません。,Type the reading!,Text
絶大な権力を持っていた企業を（　）というように、僕ら市民の手でこの町から追い出しました。,蚊虻走牛,絶大な権力を持っていた企業を__蚊虻走牛__というように、僕ら市民の手でこの町から追い出しました。,Type the reading!,Text
（　）だと思っていたけれども、まさかこんなふうに人の役に立つ日が来るなんて思いませんでした。,蚊虻之労,__蚊虻之労__だと思っていたけれども、まさかこんなふうに人の役に立つ日が来るなんて思いませんでした。,Type the reading!,Text
いろんな花の名前を見ただけで答えることができるともこちゃんの能力は（　）ではない、素敵な特技だと思う。,蚊虻之労,いろんな花の名前を見ただけで答えることができるともこちゃんの能力は__蚊虻之労__ではない、素敵な特技だと思う。,Type the reading!,Text
逆立ちをしながらご飯を食べることができるなんて、正直すごいけれども（　）だよね。,蚊虻之労,逆立ちをしながらご飯を食べることができるなんて、正直すごいけれども__蚊虻之労__だよね。,Type the reading!,Text
僕の得意とする技能は（　）だから、履歴書に書くことができないよ。,蚊虻之労,僕の得意とする技能は__蚊虻之労__だから、履歴書に書くことができないよ。,Type the reading!,Text
目を瞑ったら三秒で寝ることができるなんて（　）、自慢にもならないわ。,蚊虻之労,目を瞑ったら三秒で寝ることができるなんて__蚊虻之労__、自慢にもならないわ。,Type the reading!,Text
君のやろうとしていることは（　）、無謀な勇気です。,蚊子咬牛,君のやろうとしていることは__蚊子咬牛__、無謀な勇気です。,Type the reading!,Text
健太くんが今真実を公表しても（　）、痛くもかゆくもないでしょう。,蚊子咬牛,健太くんが今真実を公表しても__蚊子咬牛__、痛くもかゆくもないでしょう。,Type the reading!,Text
新入社員が上層部に立ち向かおうとするなんて（　）です。,蚊子咬牛,新入社員が上層部に立ち向かおうとするなんて__蚊子咬牛__です。,Type the reading!,Text
正義感にあふれた行動はいいと思うけれども、（　）、無駄死にするだけじゃむなしいじゃないか。,蚊子咬牛,正義感にあふれた行動はいいと思うけれども、__蚊子咬牛__、無駄死にするだけじゃむなしいじゃないか。,Type the reading!,Text
敵は大人数、いくら空手で鍛えているとはいっても健太くん一人の力では（　）でしょう。,蚊子咬牛,敵は大人数、いくら空手で鍛えているとはいっても健太くん一人の力では__蚊子咬牛__でしょう。,Type the reading!,Text
（　）する人は、きっと不幸な人なんです。,楽禍幸災,__楽禍幸災__する人は、きっと不幸な人なんです。,Type the reading!,Text
インターネット上で（　）することを「メシウマ」というそうなんですが、ひどい言葉ですね。,楽禍幸災,インターネット上で__楽禍幸災__することを「メシウマ」というそうなんですが、ひどい言葉ですね。,Type the reading!,Text
ともこちゃんは他人の不幸が大好物な（　）することが大好きな人だから、あまり話をしたくないんです。,楽禍幸災,ともこちゃんは他人の不幸が大好物な__楽禍幸災__することが大好きな人だから、あまり話をしたくないんです。,Type the reading!,Text
女性がワイドショー好きなのは、（　）する人が多いからでしょうか。,楽禍幸災,女性がワイドショー好きなのは、__楽禍幸災__する人が多いからでしょうか。,Type the reading!,Text
普段から強く人をねたんでいる人ほど、人の不幸を見ると、脳内で快感を与えるドーパミンが発生し、（　）することになります。,楽禍幸災,普段から強く人をねたんでいる人ほど、人の不幸を見ると、脳内で快感を与えるドーパミンが発生し、__楽禍幸災__することになります。,Type the reading!,Text
（　）の生まれとは思えないくらい元気になりました。,蒲柳之質,__蒲柳之質__の生まれとは思えないくらい元気になりました。,Type the reading!,Text
ともこちゃんは、小さいころは（　）といわれ、（　）に育てられました。,蒲柳之質,ともこちゃんは、小さいころは__蒲柳之質__といわれ、__過保護__に育てられました。,Type the reading!,Text
ともこちゃんは（　）だったので、夏祭りの夜店で買った物を食べてはいけないといわれていました。,蒲柳之質,ともこちゃんは__蒲柳之質__だったので、夏祭りの夜店で買った物を食べてはいけないといわれていました。,Type the reading!,Text
健太くんは（　）で、よく熱を出す子でした。,蒲柳之質,健太くんは__蒲柳之質__で、よく熱を出す子でした。,Type the reading!,Text
小学校までは（　）だったので、ほとんど学校に行くことができませんでした。,蒲柳之質,小学校までは__蒲柳之質__だったので、ほとんど学校に行くことができませんでした。,Type the reading!,Text
（　）だから、災害の時には不安を感じるかもしれないけれども、意外と丈夫だから気のすむまで滞在してよ。,茅屋采椽,__茅屋采椽__だから、災害の時には不安を感じるかもしれないけれども、意外と丈夫だから気のすむまで滞在してよ。,Type the reading!,Text
（　）でむさくるしい家ですが、よかったらお茶でも飲んで休んで行ってください。,茅屋采椽,__茅屋采椽__でむさくるしい家ですが、よかったらお茶でも飲んで休んで行ってください。,Type the reading!,Text
家はこの世の仮の住まいだから、（　）でいいんだよとおじいちゃんが言っていました。,茅屋采椽,家はこの世の仮の住まいだから、__茅屋采椽__でいいんだよとおじいちゃんが言っていました。,Type the reading!,Text
僕の育った家は（　）で、とても小さかったけれどもそこに家族八人が暮らしていたんだよ。,茅屋采椽,僕の育った家は__茅屋采椽__で、とても小さかったけれどもそこに家族八人が暮らしていたんだよ。,Type the reading!,Text
僕の家は（　）だから、ハイソな街の中で浮いていてすぐにわかると思います。,茅屋采椽,僕の家は__茅屋采椽__だから、ハイソな街の中で浮いていてすぐにわかると思います。,Type the reading!,Text
（　）といった感じなので、なかなか買い手がつかないんですよ。,茅堵蕭然,__茅堵蕭然__といった感じなので、なかなか買い手がつかないんですよ。,Type the reading!,Text
その家は（　）としていて、こんなところに一人で住むおじいちゃんを哀れに思いました。,茅堵蕭然,その家は__茅堵蕭然__としていて、こんなところに一人で住むおじいちゃんを哀れに思いました。,Type the reading!,Text
家の雰囲気が（　）としていると（　）に愛されそうで困ります。,茅堵蕭然,家の雰囲気が__茅堵蕭然__としていると__貧乏神__に愛されそうで困ります。,Type the reading!,Text
決して声に出して言えないけれども、ともこちゃんの家を見たとき（　）だと思いました。,茅堵蕭然,決して声に出して言えないけれども、ともこちゃんの家を見たとき__茅堵蕭然__だと思いました。,Type the reading!,Text
昔住んでいた家は、（　）と寂し気な家だったので、明るい家に住みたかったんです。,茅堵蕭然,昔住んでいた家は、__茅堵蕭然__と寂し気な家だったので、明るい家に住みたかったんです。,Type the reading!,Text
新しい芸人が現れ明朗な（　）のギャグには（　）した,奇想天外,新しい芸人が現れ明朗な__奇想天外__のギャグには__抱腹絶倒__した,Type the reading!,Text
（　）というように、仏さまですら、布教には永遠に近い時が必要なのだ。,久遠実成,__久遠実成__というように、仏さまですら、布教には永遠に近い時が必要なのだ。,Type the reading!,Text
（　）の思想から、悟りの境地に至る道を学んだ。,久遠実成,__久遠実成__の思想から、悟りの境地に至る道を学んだ。,Type the reading!,Text
お坊さんに、（　）を説かれた。,久遠実成,お坊さんに、__久遠実成__を説かれた。,Type the reading!,Text
健太くんは、（　）の釈尊の永遠の命を思って気が遠くなりそうになった。,久遠実成,健太くんは、__久遠実成__の釈尊の永遠の命を思って気が遠くなりそうになった。,Type the reading!,Text
衆生を導くために、（　）というように、仏陀は永遠を生きておられる。,久遠実成,衆生を導くために、__久遠実成__というように、仏陀は永遠を生きておられる。,Type the reading!,Text
あの土地が欲しいのに、もうともこちゃんの手に渡ってしまったと聞き、もう僕の手に入ることはないのかと（　）で悶えています。,求不得苦,あの土地が欲しいのに、もうともこちゃんの手に渡ってしまったと聞き、もう僕の手に入ることはないのかと__求不得苦__で悶えています。,Type the reading!,Text
ウナギが食べたいのに、高騰して食べられないから、（　）だ。,求不得苦,ウナギが食べたいのに、高騰して食べられないから、__求不得苦__だ。,Type the reading!,Text
何かを求めようとしなければ、（　）に陥ることはないです。,求不得苦,何かを求めようとしなければ、__求不得苦__に陥ることはないです。,Type the reading!,Text
人間というものは、欲しいものが手に入っても、また次のものが欲しくなり、（　）は永遠に続きます。,求不得苦,人間というものは、欲しいものが手に入っても、また次のものが欲しくなり、__求不得苦__は永遠に続きます。,Type the reading!,Text
賃上げの交渉に失敗して、（　）を味わいました。,求不得苦,賃上げの交渉に失敗して、__求不得苦__を味わいました。,Type the reading!,Text
（　）が、現代の学校で教えられていないところをみると、体得は難しそうだ。,求聞持法,__求聞持法__が、現代の学校で教えられていないところをみると、体得は難しそうだ。,Type the reading!,Text
（　）を奈良大安寺の高僧勤操が、空海に伝授したといわれている。,求聞持法,__求聞持法__を奈良大安寺の高僧勤操が、空海に伝授したといわれている。,Type the reading!,Text
ともこちゃんは、（　）を自分のものにし、図書館にある本すべてを暗記した。,求聞持法,ともこちゃんは、__求聞持法__を自分のものにし、図書館にある本すべてを暗記した。,Type the reading!,Text
健太くんが（　）を体得するのが早いか、参考書を覚えるのが早いか見ものである。,求聞持法,健太くんが__求聞持法__を体得するのが早いか、参考書を覚えるのが早いか見ものである。,Type the reading!,Text
世界中の人が、（　）を会得したら、教育格差がなくなる。,求聞持法,世界中の人が、__求聞持法__を会得したら、教育格差がなくなる。,Type the reading!,Text
さっきまで静かで（　）のいいカフェだったのに、（　）で盛り上がっている客がいてうるさい。,居心地,さっきまで静かで__居心地__のいいカフェだったのに、__邑犬群吠__で盛り上がっている客がいてうるさい。,Type the reading!,Text
大型犬が暖炉の前に寝そべり、皆、それぞれ（　）がいい場所に座り（　）をするのが夢だったんです。,居心地,大型犬が暖炉の前に寝そべり、皆、それぞれ__居心地__がいい場所に座り__炉辺談話__をするのが夢だったんです。,Type the reading!,Text
（　）を願って（　）をしています。,極楽往生,__極楽往生__を願って__法華三昧__をしています。,Type the reading!,Text
（　）とは臨終のときに乗る乗り物のことで、お念仏を唱えることで上位の乗り物に乗ることが出来ます。,九品蓮台,__九品蓮台__とは臨終のときに乗る乗り物のことで、お念仏を唱えることで上位の乗り物に乗ることが出来ます。,Type the reading!,Text
（　）のなかで下品下生、金蓮華に乗る人は、悪をなした人なので、仏様のお迎えはありません。,九品蓮台,__九品蓮台__のなかで下品下生、金蓮華に乗る人は、悪をなした人なので、仏様のお迎えはありません。,Type the reading!,Text
ともこちゃんほど清い心をもつ少女なら、（　）の最上位に生まれ出ることが出来るでしょう。,九品蓮台,ともこちゃんほど清い心をもつ少女なら、__九品蓮台__の最上位に生まれ出ることが出来るでしょう。,Type the reading!,Text
生きている間もランクや階級に苦しんだのに、死後も（　）というランク分けがあるなんて大変な話です。,九品蓮台,生きている間もランクや階級に苦しんだのに、死後も__九品蓮台__というランク分けがあるなんて大変な話です。,Type the reading!,Text
大乗をおさめた人のところには、往生の際、（　）のうち華やかな乗り物で華やかなメンバーがお迎えに来てくれます。,九品蓮台,大乗をおさめた人のところには、往生の際、__九品蓮台__のうち華やかな乗り物で華やかなメンバーがお迎えに来てくれます。,Type the reading!,Text
きっと彼女の気持ちも、（　）ぼくに向いていると思って告白をした。,九分九厘,きっと彼女の気持ちも、__九分九厘__ぼくに向いていると思って告白をした。,Type the reading!,Text
君の就職は、（　）決まっていると言われていたにも関わらず、今回はご縁がなかったなんて、そんなひどいことをされるなんて思っていなかった。,九分九厘,君の就職は、__九分九厘__決まっていると言われていたにも関わらず、今回はご縁がなかったなんて、そんなひどいことをされるなんて思っていなかった。,Type the reading!,Text
将来彼女がぼくと結婚することは、（　）だと思っていたのに、まさか別れることになるなんて信じられない。,九分九厘,将来彼女がぼくと結婚することは、__九分九厘__だと思っていたのに、まさか別れることになるなんて信じられない。,Type the reading!,Text
彼が生徒会長に当選することは、投票の前から（　）わかっていたことだ。,九分九厘,彼が生徒会長に当選することは、投票の前から__九分九厘__わかっていたことだ。,Type the reading!,Text
彼が部長に昇進することは、（　）決まっているようなものだ。,九分九厘,彼が部長に昇進することは、__九分九厘__決まっているようなものだ。,Type the reading!,Text
（　）に耳を傾けていただきありがとうございます。,区区之心,__区区之心__に耳を傾けていただきありがとうございます。,Type the reading!,Text
君は、自分の意見を（　）と言うけれども、そんなことはない良い意見だ。,区区之心,君は、自分の意見を__区区之心__と言うけれども、そんなことはない良い意見だ。,Type the reading!,Text
僕の意見なんて（　）だと思うけど聞いてくれる？,区区之心,僕の意見なんて__区区之心__だと思うけど聞いてくれる？,Type the reading!,Text
優秀なともこちゃんの意見に口を挟むなんて、僭越だと思うけど、（　）を汲み取ってくれないかなあ。,区区之心,優秀なともこちゃんの意見に口を挟むなんて、僭越だと思うけど、__区区之心__を汲み取ってくれないかなあ。,Type the reading!,Text
がり勉のともこちゃんは、（　）でサッカーのルールすら知らない。,区聞陬見,がり勉のともこちゃんは、__区聞陬見__でサッカーのルールすら知らない。,Type the reading!,Text
海外での暮らしが長い私は、あまり日本文化を知らなくて（　）なので、間違えていたら教えてください。,区聞陬見,海外での暮らしが長い私は、あまり日本文化を知らなくて__区聞陬見__なので、間違えていたら教えてください。,Type the reading!,Text
空手ばかりやっている健太くんは、（　）で空手以外のことを知らない。,区聞陬見,空手ばかりやっている健太くんは、__区聞陬見__で空手以外のことを知らない。,Type the reading!,Text
国内で研究していたら、（　）になるから、世界に羽ばたきなさい。,区聞陬見,国内で研究していたら、__区聞陬見__になるから、世界に羽ばたきなさい。,Type the reading!,Text
勉強不足で（　）なところもあるかもしれませんが全力でがんばります。,区聞陬見,勉強不足で__区聞陬見__なところもあるかもしれませんが全力でがんばります。,Type the reading!,Text
（　）でご命令に従います。,狗馬之心,__狗馬之心__でご命令に従います。,Type the reading!,Text
（　）で絶対にあなた様を裏切るようなことはいたしません。,狗馬之心,__狗馬之心__で絶対にあなた様を裏切るようなことはいたしません。,Type the reading!,Text
あなたに何かあった時には、（　）で真っ先に駆けつけます。,狗馬之心,あなたに何かあった時には、__狗馬之心__で真っ先に駆けつけます。,Type the reading!,Text
今までいただいた恩をお返しするために、（　）で末代までお仕えします。,狗馬之心,今までいただいた恩をお返しするために、__狗馬之心__で末代までお仕えします。,Type the reading!,Text
僕の（　）を見せることができるものならお見せしたいくらい、ゆるぎない本物の（　）ですよ。,狗馬之心,僕の__狗馬之心__を見せることができるものならお見せしたいくらい、ゆるぎない本物の__忠誠心__ですよ。,Type the reading!,Text
（　）というような組織は、長続きしないだろう。,狗尾続貂,__狗尾続貂__というような組織は、長続きしないだろう。,Type the reading!,Text
（　）なんてことをしていると、将来的には信頼を失うことになってしまうだろう。,狗尾続貂,__狗尾続貂__なんてことをしていると、将来的には信頼を失うことになってしまうだろう。,Type the reading!,Text
彼の会社の従業員は、（　）となっているだけで、実力なんて期待できないだろう。,狗尾続貂,彼の会社の従業員は、__狗尾続貂__となっているだけで、実力なんて期待できないだろう。,Type the reading!,Text
彼女が役職についたことは、彼女の叔父が役員という理由だから、おそらく（　）ということだろう。,狗尾続貂,彼女が役職についたことは、彼女の叔父が役員という理由だから、おそらく__狗尾続貂__ということだろう。,Type the reading!,Text
隣の会社は社長が変わってから、（　）になってしまっていると聞いた。経営が悪化しているのは、そのせいだと噂になっている。,狗尾続貂,隣の会社は社長が変わってから、__狗尾続貂__になってしまっていると聞いた。経営が悪化しているのは、そのせいだと噂になっている。,Type the reading!,Text
（　）、いつもと違う車で会社に行ったら、登録されていない車だから社員ではないと疑われました。,狗吠緇衣,__狗吠緇衣__、いつもと違う車で会社に行ったら、登録されていない車だから社員ではないと疑われました。,Type the reading!,Text
（　）、飼い犬が、出かけた時と違う服を着た私を見て警戒していたけれども、手にした散歩用のリードを見て駆け寄ってきました。,狗吠緇衣,__狗吠緇衣__、飼い犬が、出かけた時と違う服を着た私を見て警戒していたけれども、手にした散歩用のリードを見て駆け寄ってきました。,Type the reading!,Text
（　）、飼育員の制服を新調したら、動物たちが落ち着かなくなりました。,狗吠緇衣,__狗吠緇衣__、飼育員の制服を新調したら、動物たちが落ち着かなくなりました。,Type the reading!,Text
（　）、髪の毛の色を変えたら、幼い娘が、怪訝そうに私を見ながら距離をとって様子をうかがっていました。,狗吠緇衣,__狗吠緇衣__、髪の毛の色を変えたら、幼い娘が、怪訝そうに私を見ながら距離をとって様子をうかがっていました。,Type the reading!,Text
（　）、髪形を変えたら、愛犬に吠えられました。,狗吠緇衣,__狗吠緇衣__、髪形を変えたら、愛犬に吠えられました。,Type the reading!,Text
お父さんが（　）したんだから、あなたも頑張らなきゃダメとといつも勉強をサボっていると母に叱られた。,苦学力行,お父さんが__苦学力行__したんだから、あなたも頑張らなきゃダメとといつも勉強をサボっていると母に叱られた。,Type the reading!,Text
現代の日本ではとりあえず大学に行って遊んでいる人が多いように思われる。（　）して大学を卒業した私には全く理解できないし、このままではよくないと思う。,苦学力行,現代の日本ではとりあえず大学に行って遊んでいる人が多いように思われる。__苦学力行__して大学を卒業した私には全く理解できないし、このままではよくないと思う。,Type the reading!,Text
私の父は普段は無口な人だが、お酒を飲むと自分が学生だったころ（　）して大学を卒業した自慢話を毎回する。,苦学力行,私の父は普段は無口な人だが、お酒を飲むと自分が学生だったころ__苦学力行__して大学を卒業した自慢話を毎回する。,Type the reading!,Text
私は若い頃（　）して大学を卒業した。とても大変で勉学もやりたいことの半分くらいしかできなかったので、自分の子供にはお金のことは心配させたくない。,苦学力行,私は若い頃__苦学力行__して大学を卒業した。とても大変で勉学もやりたいことの半分くらいしかできなかったので、自分の子供にはお金のことは心配させたくない。,Type the reading!,Text
母子家庭で育った私は大学に行きたかったが、家庭に余裕がないと進学を諦めた。周りには（　）して大学へ行っている人もあるのに、諦めてしまったことをとても後悔している。,苦学力行,母子家庭で育った私は大学に行きたかったが、家庭に余裕がないと進学を諦めた。周りには__苦学力行__して大学へ行っている人もあるのに、諦めてしまったことをとても後悔している。,Type the reading!,Text
（　）、何度も言うけど、姿勢が悪いとピアノが上手にならないよ。,苦口婆心,__苦口婆心__、何度も言うけど、姿勢が悪いとピアノが上手にならないよ。,Type the reading!,Text
（　）、繰り返し、あの川は流れが急だから子供だけで遊びに行ってはいけないと注意してあったのに・・・。,苦口婆心,__苦口婆心__、繰り返し、あの川は流れが急だから子供だけで遊びに行ってはいけないと注意してあったのに・・・。,Type the reading!,Text
（　）で何度も言っているのに、聞く耳を持たない子だね。,苦口婆心,__苦口婆心__で何度も言っているのに、聞く耳を持たない子だね。,Type the reading!,Text
かわいいからこそ（　）、何度も注意するのに、生徒は嫌な顔をするだけで、僕の気持ちが伝わらない。,苦口婆心,かわいいからこそ__苦口婆心__、何度も注意するのに、生徒は嫌な顔をするだけで、僕の気持ちが伝わらない。,Type the reading!,Text
虫歯が出来てから後悔しても遅いので、毎日歯磨きをちゃんとするように（　）しました。,苦口婆心,虫歯が出来てから後悔しても遅いので、毎日歯磨きをちゃんとするように__苦口婆心__しました。,Type the reading!,Text
ともこちゃんは学年ビリの成績でしたが、（　）して絶対不可能と言われた難関大学に合格しました。,苦心孤詣,ともこちゃんは学年ビリの成績でしたが、__苦心孤詣__して絶対不可能と言われた難関大学に合格しました。,Type the reading!,Text
ベートーベンは耳が聞こえなくなりましたが、（　）して作曲を続け、その曲は、今なお我々の心に響いています。,苦心孤詣,ベートーベンは耳が聞こえなくなりましたが、__苦心孤詣__して作曲を続け、その曲は、今なお我々の心に響いています。,Type the reading!,Text
健太くんのおじいちゃんは、言葉が通じないアメリカで最新の技術を（　）し、それを日本に伝え、日本の高度経済成長に貢献しました。,苦心孤詣,健太くんのおじいちゃんは、言葉が通じないアメリカで最新の技術を__苦心孤詣__し、それを日本に伝え、日本の高度経済成長に貢献しました。,Type the reading!,Text
健太くんの絵からは（　）が見られ、とても素晴らしい作品です。,苦心孤詣,健太くんの絵からは__苦心孤詣__が見られ、とても素晴らしい作品です。,Type the reading!,Text
貧乏だった彼は、アルバイトをしながら、寝る間を惜しみ（　）して絵の技術を学びました。,苦心孤詣,貧乏だった彼は、アルバイトをしながら、寝る間を惜しみ__苦心孤詣__して絵の技術を学びました。,Type the reading!,Text
２ヶ月前から準備して（　）して練りに練った企画だったのに、会議で一瞬に却下されてしまった。,苦心惨憺,２ヶ月前から準備して__苦心惨憺__して練りに練った企画だったのに、会議で一瞬に却下されてしまった。,Type the reading!,Text
