Question,Answers,Comment,Instructions,Render as
そのドラマは、どろどろの（　）劇でとても人気がある。,愛憎,そのドラマは、どろどろの__愛憎__劇でとても人気がある。,Type the reading!,Text
ともこちゃんへの（　）半ばする感情から、いら立ちを抑えきれない。,愛憎,ともこちゃんへの__愛憎__半ばする感情から、いら立ちを抑えきれない。,Type the reading!,Text
健太くんは、実の父に（　）相半ばする複雑な感情を持っている。,愛憎,健太くんは、実の父に__愛憎__相半ばする複雑な感情を持っている。,Type the reading!,Text
この別荘は、彼と（　）を重ねた思い出の場所だ。,逢瀬,この別荘は、彼と__逢瀬__を重ねた思い出の場所だ。,Type the reading!,Text
一時間ほどの短い（　）だったが楽しい時間だった。,逢瀬,一時間ほどの短い__逢瀬__だったが楽しい時間だった。,Type the reading!,Text
今まで幾度となく（　）を続けてきたが、そろそろ妻にばれそうだ。,逢瀬,今まで幾度となく__逢瀬__を続けてきたが、そろそろ妻にばれそうだ。,Type the reading!,Text
男女の（　）を邪魔するやつは、馬に蹴られて死んじまえ。,逢瀬,男女の__逢瀬__を邪魔するやつは、馬に蹴られて死んじまえ。,Type the reading!,Text
彼女と月に一度、（　）を繰り返しています。,逢瀬,彼女と月に一度、__逢瀬__を繰り返しています。,Type the reading!,Text
（　）がこうも続くと神社でお祓いをしてもらいたくなる。,悪運,__悪運__がこうも続くと神社でお祓いをしてもらいたくなる。,Type the reading!,Text
（　）に見舞われた。,悪運,__悪運__に見舞われた。,Type the reading!,Text
ともこちゃんは（　）が強い。,悪運,ともこちゃんは__悪運__が強い。,Type the reading!,Text
健太くんの（　）も尽きた。,悪運,健太くんの__悪運__も尽きた。,Type the reading!,Text
最近（　）続きだ。,悪運,最近__悪運__続きだ。,Type the reading!,Text
（　）の手からともこちゃんを救うべく立ち上がった。,悪漢,__悪漢__の手からともこちゃんを救うべく立ち上がった。,Type the reading!,Text
いつ（　）と出くわすとも知れない世の中なので、武道を嗜んでおいた方が良い。,悪漢,いつ__悪漢__と出くわすとも知れない世の中なので、武道を嗜んでおいた方が良い。,Type the reading!,Text
健太くんは、（　）無頼の曲者だが、なぜか品行方正なともこちゃんと仲が良いんだ。,悪漢,健太くんは、__悪漢__無頼の曲者だが、なぜか品行方正なともこちゃんと仲が良いんだ。,Type the reading!,Text
町を破壊する（　）たちを懲らしめて追い出した。,悪漢,町を破壊する__悪漢__たちを懲らしめて追い出した。,Type the reading!,Text
逃げた（　）の行方は、警察の情報網を駆使してもわからない。,悪漢,逃げた__悪漢__の行方は、警察の情報網を駆使してもわからない。,Type the reading!,Text
（　）がばれているとも知らず、健太くんはほくそ笑んでいる。,悪計,__悪計__がばれているとも知らず、健太くんはほくそ笑んでいる。,Type the reading!,Text
（　）は、往々にして露顕するものである。,悪計,__悪計__は、往々にして露顕するものである。,Type the reading!,Text
われらの（　）は、ことごとく破れ果てた。,悪計,われらの__悪計__は、ことごとく破れ果てた。,Type the reading!,Text
健太くんは根っからの悪人だから、どんな（　）をめぐらしているか分からない。,悪計,健太くんは根っからの悪人だから、どんな__悪計__をめぐらしているか分からない。,Type the reading!,Text
念の入った（　）だったので、ともこちゃんほどの人でも免れられなかった。,悪計,念の入った__悪計__だったので、ともこちゃんほどの人でも免れられなかった。,Type the reading!,Text
（　）を働いたものに厳罰を。,悪行,__悪行__を働いたものに厳罰を。,Type the reading!,Text
ありとあらゆる（　）を重ねた極悪人です。,悪行,ありとあらゆる__悪行__を重ねた極悪人です。,Type the reading!,Text
マスコミによって、首相の（　）の数々が暴露された。,悪行,マスコミによって、首相の__悪行__の数々が暴露された。,Type the reading!,Text
健太くんは（　）の報いを受けるだろう。,悪行,健太くんは__悪行__の報いを受けるだろう。,Type the reading!,Text
（　）の限りを尽くす。,"悪行,非道","__悪行__の限りを尽くす。
__非道__の限りを尽くす。",Type the reading!,Text
（　）が露見し、悪党は逮捕された。,悪事,__悪事__が露見し、悪党は逮捕された。,Type the reading!,Text
（　）千里を走るというが、もうみんなの知る所となっていた。,悪事,__悪事__千里を走るというが、もうみんなの知る所となっていた。,Type the reading!,Text
火事や事故、失業など、（　）が重なった。,悪事,火事や事故、失業など、__悪事__が重なった。,Type the reading!,Text
健太くんが、（　）を企んでいるような顔をしている。,悪事,健太くんが、__悪事__を企んでいるような顔をしている。,Type the reading!,Text
知らないうちに（　）に荷担してしまった。,悪事,知らないうちに__悪事__に荷担してしまった。,Type the reading!,Text
（　）なドライバーを取り締まる。,悪質,__悪質__なドライバーを取り締まる。,Type the reading!,Text
これは悪酔いしそうな（　）な酒だ。,悪質,これは悪酔いしそうな__悪質__な酒だ。,Type the reading!,Text
ピンポンダッシュは（　）ないたずらだ。,悪質,ピンポンダッシュは__悪質__ないたずらだ。,Type the reading!,Text
携帯電話の普及で、学校のいじめは（　）になった。,悪質,携帯電話の普及で、学校のいじめは__悪質__になった。,Type the reading!,Text
彼は、粗悪品を高く売る（　）な商人だ。,悪質,彼は、粗悪品を高く売る__悪質__な商人だ。,Type the reading!,Text
（　）を打って、政府内の支持を失った。,悪手,__悪手__を打って、政府内の支持を失った。,Type the reading!,Text
その手は一般的に（　）とされている。,悪手,その手は一般的に__悪手__とされている。,Type the reading!,Text
とんでもない（　）を打ってしまった。,悪手,とんでもない__悪手__を打ってしまった。,Type the reading!,Text
最後に（　）を指して負けた。,悪手,最後に__悪手__を指して負けた。,Type the reading!,Text
動揺がミスを呼び、（　）を重ねた。,悪手,動揺がミスを呼び、__悪手__を重ねた。,Type the reading!,Text
（　）市長が贈収賄疑惑で逮捕された。,悪徳,__悪徳__市長が贈収賄疑惑で逮捕された。,Type the reading!,Text
（　）商法に騙される。,悪徳,__悪徳__商法に騙される。,Type the reading!,Text
（　）政治家が多い。,悪徳,__悪徳__政治家が多い。,Type the reading!,Text
この街は（　）警官がいるので、悪がはびこっている。,悪徳,この街は__悪徳__警官がいるので、悪がはびこっている。,Type the reading!,Text
彼は（　）弁護士だった。,悪徳,彼は__悪徳__弁護士だった。,Type the reading!,Text
（　）を受ける。,悪評,__悪評__を受ける。,Type the reading!,Text
その映画は（　）だった。,悪評,その映画は__悪評__だった。,Type the reading!,Text
一度（　）が立つと信用を回復するのは難しい。,悪評,一度__悪評__が立つと信用を回復するのは難しい。,Type the reading!,Text
強引な商法で（　）を買った。,悪評,強引な商法で__悪評__を買った。,Type the reading!,Text
健太くんは金に汚いという（　）が立つ。,悪評,健太くんは金に汚いという__悪評__が立つ。,Type the reading!,Text
（　）とつるむようになってから、健太くんの顔つきが悪くなった。,悪友,__悪友__とつるむようになってから、健太くんの顔つきが悪くなった。,Type the reading!,Text
（　）と食事に行くと、大抵朝まで帰ってこない。,悪友,__悪友__と食事に行くと、大抵朝まで帰ってこない。,Type the reading!,Text
健太くんと彼は、いわゆる（　）です。,悪友,健太くんと彼は、いわゆる__悪友__です。,Type the reading!,Text
彼は20年来の（　）です。,悪友,彼は20年来の__悪友__です。,Type the reading!,Text
評判の良くない（　）と一緒にいるようだ。,悪友,評判の良くない__悪友__と一緒にいるようだ。,Type the reading!,Text
（　）華麗な彼の文章は、大賞に推薦するに値すると思います。,絢爛,__絢爛__華麗な彼の文章は、大賞に推薦するに値すると思います。,Type the reading!,Text
この新しいホテルは、豪華（　）な内装が売りです。,絢爛,この新しいホテルは、豪華__絢爛__な内装が売りです。,Type the reading!,Text
その小説は、（　）たる形容が多く、変化に富んだ文章で素晴らしい。,絢爛,その小説は、__絢爛__たる形容が多く、変化に富んだ文章で素晴らしい。,Type the reading!,Text
日光東照宮の（　）たる装飾に、国内外の観光客から称賛の声が上がる。,絢爛,日光東照宮の__絢爛__たる装飾に、国内外の観光客から称賛の声が上がる。,Type the reading!,Text
竜に乗って空を飛ぶ豪華（　）な夢を見た。,絢爛,竜に乗って空を飛ぶ豪華__絢爛__な夢を見た。,Type the reading!,Text
ともこちゃんの優しさが、僕の心の（　）を保ってくれている。,安寧,ともこちゃんの優しさが、僕の心の__安寧__を保ってくれている。,Type the reading!,Text
国内の（　）秩序を保つ。,安寧,国内の__安寧__秩序を保つ。,Type the reading!,Text
社会の（　）を乱す。,安寧,社会の__安寧__を乱す。,Type the reading!,Text
生活の（　）を願っている。,安寧,生活の__安寧__を願っている。,Type the reading!,Text
町の（　）秩序のために仲裁に立ち上がった。,安寧,町の__安寧__秩序のために仲裁に立ち上がった。,Type the reading!,Text
健太くんは結婚相手として（　）だ。,安牌,健太くんは結婚相手として__安牌__だ。,Type the reading!,Text
就職するなら（　）な公務員にしておきなさいと言われ育った。,安牌,就職するなら__安牌__な公務員にしておきなさいと言われ育った。,Type the reading!,Text
将来が不透明な時代だから、（　）な選択をするべきだ。,安牌,将来が不透明な時代だから、__安牌__な選択をするべきだ。,Type the reading!,Text
猫好きは世の中に多いから、猫のキャラクターにしておけば（　）だ。,安牌,猫好きは世の中に多いから、猫のキャラクターにしておけば__安牌__だ。,Type the reading!,Text
彼は相手チームのピッチャーにとっては（　）だと見なされている。,安牌,彼は相手チームのピッチャーにとっては__安牌__だと見なされている。,Type the reading!,Text
（　）な心情だ。,暗晦,__暗晦__な心情だ。,Type the reading!,Text
（　）な不安を感じる時代だ。,暗晦,__暗晦__な不安を感じる時代だ。,Type the reading!,Text
夏の海とは違う（　）な海が眼下に広がっていた。,暗晦,夏の海とは違う__暗晦__な海が眼下に広がっていた。,Type the reading!,Text
先程の知らせのせいで（　）な気分に包まれた。,暗晦,先程の知らせのせいで__暗晦__な気分に包まれた。,Type the reading!,Text
長い（　）な季節が去った。,暗晦,長い__暗晦__な季節が去った。,Type the reading!,Text
（　）な君主のせいで国民は苦しんでいます。,暗愚,__暗愚__な君主のせいで国民は苦しんでいます。,Type the reading!,Text
（　）な彼が、治世を著しく悪化させた。,暗愚,__暗愚__な彼が、治世を著しく悪化させた。,Type the reading!,Text
健太くんは、（　）な人物として軽んじられていました。,暗愚,健太くんは、__暗愚__な人物として軽んじられていました。,Type the reading!,Text
天才と（　）は紙一重だと言われていますが、凡人の僕には分りかねます。,暗愚,天才と__暗愚__は紙一重だと言われていますが、凡人の僕には分りかねます。,Type the reading!,Text
比較的（　）な生徒がいない学年だったため、穏やかな学生生活だった。,暗愚,比較的__暗愚__な生徒がいない学年だったため、穏やかな学生生活だった。,Type the reading!,Text
義経は、奇襲をかけてはいけないという（　）のルールを破った。,暗黙,義経は、奇襲をかけてはいけないという__暗黙__のルールを破った。,Type the reading!,Text
空手部には、いくつかの（　）のルールが存在します。,暗黙,空手部には、いくつかの__暗黙__のルールが存在します。,Type the reading!,Text
主要五カ国が、核で他国を威嚇することはなく世界の平和と安定に責任を持つという（　）の誓約をロシアが破ることになった。,暗黙,主要五カ国が、核で他国を威嚇することはなく世界の平和と安定に責任を持つという__暗黙__の誓約をロシアが破ることになった。,Type the reading!,Text
日本では、多数派に従うよう（　）の同調圧力をかけてくることが多い。,暗黙,日本では、多数派に従うよう__暗黙__の同調圧力をかけてくることが多い。,Type the reading!,Text
日本には、家事は女性が請け負うという（　）の了解が存在している。,暗黙,日本には、家事は女性が請け負うという__暗黙__の了解が存在している。,Type the reading!,Text
この研究は、集めたデータに（　）している。,依拠,この研究は、集めたデータに__依拠__している。,Type the reading!,Text
この版は、初版に（　）して作られました。,依拠,この版は、初版に__依拠__して作られました。,Type the reading!,Text
経験に（　）して小説を書く。,依拠,経験に__依拠__して小説を書く。,Type the reading!,Text
似ているようにも見えるが本人が否定する限り、（　）性は認められない。,依拠,似ているようにも見えるが本人が否定する限り、__依拠__性は認められない。,Type the reading!,Text
歴史は（　）する資料によって説が異なることがある。,依拠,歴史は__依拠__する資料によって説が異なることがある。,Type the reading!,Text
エベレスト征服は、すばらしい（　）だ。,偉業,エベレスト征服は、すばらしい__偉業__だ。,Type the reading!,Text
五場所連続優勝の（　）を成し遂げた。,偉業,五場所連続優勝の__偉業__を成し遂げた。,Type the reading!,Text
国家統一という（　）を成し遂げるまでは死ねない。,偉業,国家統一という__偉業__を成し遂げるまでは死ねない。,Type the reading!,Text
先人の（　）をたたえる。,偉業,先人の__偉業__をたたえる。,Type the reading!,Text
歴史に残る（　）を成し遂げたい。,偉業,歴史に残る__偉業__を成し遂げたい。,Type the reading!,Text
（　）に屈する。,威嚇,__威嚇__に屈する。,Type the reading!,Text
（　）的な態度をとる。,威嚇,__威嚇__的な態度をとる。,Type the reading!,Text
空に向けて（　）射撃した。,威嚇,空に向けて__威嚇__射撃した。,Type the reading!,Text
銃を突き付けて犯人を（　）する。,威嚇,銃を突き付けて犯人を__威嚇__する。,Type the reading!,Text
刀を抜いて敵を（　）する。,威嚇,刀を抜いて敵を__威嚇__する。,Type the reading!,Text
（　）を整え行列を作って出発させました。,威儀,__威儀__を整え行列を作って出発させました。,Type the reading!,Text
ドアを開けると、正装で（　）を正した男性が三人座っていた。,威儀,ドアを開けると、正装で__威儀__を正した男性が三人座っていた。,Type the reading!,Text
校長先生の威厳に気圧されたように（　）を正した。,威儀,校長先生の威厳に気圧されたように__威儀__を正した。,Type the reading!,Text
背筋を伸ばし（　）を正す。,威儀,背筋を伸ばし__威儀__を正す。,Type the reading!,Text
父は（　）を繕って出勤していきました。,威儀,父は__威儀__を繕って出勤していきました。,Type the reading!,Text
警察官が殺されたんだ、（　）をかけて犯人を逮捕する。,威信,警察官が殺されたんだ、__威信__をかけて犯人を逮捕する。,Type the reading!,Text
首相の不用意な発言が、日本の（　）を失墜させた。,威信,首相の不用意な発言が、日本の__威信__を失墜させた。,Type the reading!,Text
政府の（　）に関わることなので、慎重に事を運ぼう。,威信,政府の__威信__に関わることなので、慎重に事を運ぼう。,Type the reading!,Text
敗北に次ぐ敗北で、幕府は（　）を失ってしまった。,威信,敗北に次ぐ敗北で、幕府は__威信__を失ってしまった。,Type the reading!,Text
平和主義なのは結構だが、及び腰な外交が、その国の（　）を下げている。,威信,平和主義なのは結構だが、及び腰な外交が、その国の__威信__を下げている。,Type the reading!,Text
（　）的なごまかしは許せない。,意図,__意図__的なごまかしは許せない。,Type the reading!,Text
関係改善の（　）がうかがわれる。,意図,関係改善の__意図__がうかがわれる。,Type the reading!,Text
企画の（　）が不明です。,意図,企画の__意図__が不明です。,Type the reading!,Text
早期実現を（　）する。,意図,早期実現を__意図__する。,Type the reading!,Text
（　）が薄れる。,意欲,__意欲__が薄れる。,Type the reading!,Text
トップ当選に（　）を見せる。,意欲,トップ当選に__意欲__を見せる。,Type the reading!,Text
学習（　）に欠ける。,意欲,学習__意欲__に欠ける。,Type the reading!,Text
創作（　）が湧く。,意欲,創作__意欲__が湧く。,Type the reading!,Text
労働（　）を高める。,意欲,労働__意欲__を高める。,Type the reading!,Text
（　）を兼ねての出張です。,慰労,__慰労__を兼ねての出張です。,Type the reading!,Text
一升瓶を持って（　）に来た。,慰労,一升瓶を持って__慰労__に来た。,Type the reading!,Text
功労者を（　）するため、（　）会を開きます。,慰労,功労者を__慰労__するため、__慰労__会を開きます。,Type the reading!,Text
先輩が、（　）するように背中をぽんぽんと軽くたたいた。,慰労,先輩が、__慰労__するように背中をぽんぽんと軽くたたいた。,Type the reading!,Text
選手を（　）する。,慰労,選手を__慰労__する。,Type the reading!,Text
この手紙は、彼女の（　）をよく表しています。,為人,この手紙は、彼女の__為人__をよく表しています。,Type the reading!,Text
わずかな会話から彼の（　）を読み取った。,為人,わずかな会話から彼の__為人__を読み取った。,Type the reading!,Text
私からは彼の（　）について皆様にご紹介します。,為人,私からは彼の__為人__について皆様にご紹介します。,Type the reading!,Text
私が彼を尊敬するのは、その（　）の為である。,為人,私が彼を尊敬するのは、その__為人__の為である。,Type the reading!,Text
彼らの（　）を見て信用できないと判断した。,為人,彼らの__為人__を見て信用できないと判断した。,Type the reading!,Text
火山に（　）の念を抱いた人たちが、信仰の対象として崇め奉ったのがこの神社のはじまりです。,畏怖,火山に__畏怖__の念を抱いた人たちが、信仰の対象として崇め奉ったのがこの神社のはじまりです。,Type the reading!,Text
厳格な祖父を（　）する。,畏怖,厳格な祖父を__畏怖__する。,Type the reading!,Text
初めてそれを見た時は、（　）の念を抱いたものだ。,畏怖,初めてそれを見た時は、__畏怖__の念を抱いたものだ。,Type the reading!,Text
未知のものに対して（　）の念を抱くのは普通のことです。,畏怖,未知のものに対して__畏怖__の念を抱くのは普通のことです。,Type the reading!,Text
（　）の念を抱く。,"畏怖,崇高","__畏怖__の念を抱く。
__崇高__の念を抱く。",Type the reading!,Text
ガラケーからスマホに（　）していった。,移行,ガラケーからスマホに__移行__していった。,Type the reading!,Text
王政から共和制に（　）する。,移行,王政から共和制に__移行__する。,Type the reading!,Text
確定ボタンを押すと、パソコンの画面が、氏名や住所などを入力する画面に（　）した。,移行,確定ボタンを押すと、パソコンの画面が、氏名や住所などを入力する画面に__移行__した。,Type the reading!,Text
重心をつま先からかかとに（　）してください。,移行,重心をつま先からかかとに__移行__してください。,Type the reading!,Text
日本では、2003年に地上デジタル放送へ（　）しました。,移行,日本では、2003年に地上デジタル放送へ__移行__しました。,Type the reading!,Text
患者を大きな総合病院に（　）する。,移送,患者を大きな総合病院に__移送__する。,Type the reading!,Text
空輸（　）は高くつく。,移送,空輸__移送__は高くつく。,Type the reading!,Text
処刑場に（　）される。,移送,処刑場に__移送__される。,Type the reading!,Text
商品を（　）する。,移送,商品を__移送__する。,Type the reading!,Text
被告人を拘置所に（　）する。,移送,被告人を拘置所に__移送__する。,Type the reading!,Text
故人の（　）により、葬儀は行わないことになりました。,遺志,故人の__遺志__により、葬儀は行わないことになりました。,Type the reading!,Text
作家の生前の（　）を尊重します。,遺志,作家の生前の__遺志__を尊重します。,Type the reading!,Text
師匠の（　）を継ぐ。,遺志,師匠の__遺志__を継ぐ。,Type the reading!,Text
父の（　）により、この土地は売らないことにしました。,遺志,父の__遺志__により、この土地は売らないことにしました。,Type the reading!,Text
亡き祖父の（　）を継いで、選挙に出馬することにしました。,遺志,亡き祖父の__遺志__を継いで、選挙に出馬することにしました。,Type the reading!,Text
ドローンを飛ばして、遭難者の（　）品が無いか捜索した。,遺留,ドローンを飛ばして、遭難者の__遺留__品が無いか捜索した。,Type the reading!,Text
ライチョウは、温暖化のため寒冷な気候を求めて高山に逃れ、そのまま取り残された氷河期の（　）動物と呼ばれています。,遺留,ライチョウは、温暖化のため寒冷な気候を求めて高山に逃れ、そのまま取り残された氷河期の__遺留__動物と呼ばれています。,Type the reading!,Text
遺跡で、鶏や豚などの（　）物が見つかっていることから、この時代の人たちはそれらを食していたことが分かる。,遺留,遺跡で、鶏や豚などの__遺留__物が見つかっていることから、この時代の人たちはそれらを食していたことが分かる。,Type the reading!,Text
法定相続人は、（　）分をもらう権利が法で定められています。,遺留,法定相続人は、__遺留__分をもらう権利が法で定められています。,Type the reading!,Text
本人がこの部屋に訪れない限り、こんな所に指紋が（　）することはないだろう。,遺留,本人がこの部屋に訪れない限り、こんな所に指紋が__遺留__することはないだろう。,Type the reading!,Text
キュリー夫人は、ノーベル賞を二度受賞するという偉業を果たし、彼女の（　）は科学の発展につながっています。,遺烈,キュリー夫人は、ノーベル賞を二度受賞するという偉業を果たし、彼女の__遺烈__は科学の発展につながっています。,Type the reading!,Text
コペルニクスの地動説は、天文学史上最も重要な発見と言われる（　）です。,遺烈,コペルニクスの地動説は、天文学史上最も重要な発見と言われる__遺烈__です。,Type the reading!,Text
ピタゴラスの定理は、必ず授業で習うピタゴラスの（　）である。,遺烈,ピタゴラスの定理は、必ず授業で習うピタゴラスの__遺烈__である。,Type the reading!,Text
ベンジャミン・フランクリンは、偉大な政治家でありながら、雷は電気であるということを証明するなど（　）が多い人物です。,遺烈,ベンジャミン・フランクリンは、偉大な政治家でありながら、雷は電気であるということを証明するなど__遺烈__が多い人物です。,Type the reading!,Text
哲学者カントの（　）は西洋哲学に大きな影響を及ぼし、現在でもそれは変わりません。,遺烈,哲学者カントの__遺烈__は西洋哲学に大きな影響を及ぼし、現在でもそれは変わりません。,Type the reading!,Text
（　）なく運営されている。,遺漏,__遺漏__なく運営されている。,Type the reading!,Text
（　）のないよう記入してください。,遺漏,__遺漏__のないよう記入してください。,Type the reading!,Text
ともこちゃんは（　）なく仕事を成し遂げた。,遺漏,ともこちゃんは__遺漏__なく仕事を成し遂げた。,Type the reading!,Text
必要なことはすべて（　）なく記述してあります。,遺漏,必要なことはすべて__遺漏__なく記述してあります。,Type the reading!,Text
万（　）なきを期する。,遺漏,万__遺漏__なきを期する。,Type the reading!,Text
このままでは会議が終わらないと考え、健太くんは（　）を出してみんなに諮った。,一案,このままでは会議が終わらないと考え、健太くんは__一案__を出してみんなに諮った。,Type the reading!,Text
これはほんの（　）と思って、もっとよく考えてみたらどうだろう。,一案,これはほんの__一案__と思って、もっとよく考えてみたらどうだろう。,Type the reading!,Text
それも考慮したい（　）ですね。,一案,それも考慮したい__一案__ですね。,Type the reading!,Text
君の言う通り、確かにそれも（　）だ。,一案,君の言う通り、確かにそれも__一案__だ。,Type the reading!,Text
考え方を変えてみるのも（　）だ。,一案,考え方を変えてみるのも__一案__だ。,Type the reading!,Text
チームの（　）として精一杯頑張る。,一員,チームの__一員__として精一杯頑張る。,Type the reading!,Text
ともこちゃんは、テニス部の（　）になりました。,一員,ともこちゃんは、テニス部の__一員__になりました。,Type the reading!,Text
健太くんは南極調査団の（　）として活躍しています。,一員,健太くんは南極調査団の__一員__として活躍しています。,Type the reading!,Text
私はこの委員会の（　）です。,一員,私はこの委員会の__一員__です。,Type the reading!,Text
色々あって、かわいいワンちゃんが家族の（　）になることになった。,一員,色々あって、かわいいワンちゃんが家族の__一員__になることになった。,Type the reading!,Text
（　）に信じるわけにはいかない。,一概,__一概__に信じるわけにはいかない。,Type the reading!,Text
そうだとは（　）に断定できない。,一概,そうだとは__一概__に断定できない。,Type the reading!,Text
ともこちゃんが正しいとは（　）に言えない。,一概,ともこちゃんが正しいとは__一概__に言えない。,Type the reading!,Text
健太くんの考えを非現実的だと（　）に退けられない。,一概,健太くんの考えを非現実的だと__一概__に退けられない。,Type the reading!,Text
国によって多種多様なので（　）には言えない。,一概,国によって多種多様なので__一概__には言えない。,Type the reading!,Text
ともこちゃんは、文壇の（　）に確固たる地位を築きました。,一角,ともこちゃんは、文壇の__一角__に確固たる地位を築きました。,Type the reading!,Text
公園の（　）に動物園があり、週末は家族連れでにぎわっています。,一角,公園の__一角__に動物園があり、週末は家族連れでにぎわっています。,Type the reading!,Text
事務所の（　）をギャラリーにして開放することにしました。,一角,事務所の__一角__をギャラリーにして開放することにしました。,Type the reading!,Text
地震の影響で、外壁の（　）に亀裂が生じた。,一角,地震の影響で、外壁の__一角__に亀裂が生じた。,Type the reading!,Text
優勝候補の（　）が崩れるという予想外の展開になった。,一角,優勝候補の__一角__が崩れるという予想外の展開になった。,Type the reading!,Text
（　）して反対を唱える。,一貫,__一貫__して反対を唱える。,Type the reading!,Text
（　）性に欠ける主張だ。,一貫,__一貫__性に欠ける主張だ。,Type the reading!,Text
（　）性のない証言で信用できない。,一貫,__一貫__性のない証言で信用できない。,Type the reading!,Text
主張を（　）させる。,一貫,主張を__一貫__させる。,Type the reading!,Text
幼稚園から大学までの（　）教育を行う。,一貫,幼稚園から大学までの__一貫__教育を行う。,Type the reading!,Text
（　）の明りが窓からさしこんでいる。,一筋,__一筋__の明りが窓からさしこんでいる。,Type the reading!,Text
青春時代は、恋愛は捨て学問（　）に打ち込んだ。,一筋,青春時代は、恋愛は捨て学問__一筋__に打ち込んだ。,Type the reading!,Text
彼の優しい言葉を聞いて、暗い人生に（　）の光明がさす思いだった。,一筋,彼の優しい言葉を聞いて、暗い人生に__一筋__の光明がさす思いだった。,Type the reading!,Text
彼は、昏迷の中に（　）の光明も見出せないでいるようだ。,一筋,彼は、昏迷の中に__一筋__の光明も見出せないでいるようだ。,Type the reading!,Text
野球（　）に生きてきた撲は、引退した後の道を見出せずにいる。,一筋,野球__一筋__に生きてきた撲は、引退した後の道を見出せずにいる。,Type the reading!,Text
（　）して偽物とわかる。,一見,__一見__して偽物とわかる。,Type the reading!,Text
（　）に値する。,一見,__一見__に値する。,Type the reading!,Text
（　）の客は入りづらい。,一見,__一見__の客は入りづらい。,Type the reading!,Text
（　）紳士風だが、そうでもない。,一見,__一見__紳士風だが、そうでもない。,Type the reading!,Text
